networkx_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/classes/tests/test_multigraph.py_test_add_edge_conflicting_key,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_add_edges_from,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_add_node,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_adjacency,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_correct_edges,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_correct_nodes,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_data_input,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_data_multigraph_input,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_edge_attr,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_edge_attr4,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_edge_attr_dict,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_edge_lookup,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_get_edge_data,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_getitem,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_graph_attr_dict,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_has_edge,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_multigraph_add_edges_from_four_tuple_misordered,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_node_attr_dict,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_non_multigraph_input,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_non_multigraph_input_mgi_none,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_non_multigraph_input_raise,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_number_of_edges_selfloops,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_remove_edge,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_remove_edges_from,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_remove_multiedge,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_remove_node,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_to_directed,1.0,0,0,[],[]
/classes/tests/test_multigraph.py_test_to_undirected,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_modify_edge,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_n_its,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_setup_class,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_and,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_cache_dict_get_set_state,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_call,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_contains,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_contains_with_nbunch,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_data,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_getitem,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_iter,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_iterdata,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_iterkeys,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_len,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_nbunch,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_nodedataview_unhashable,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_or,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_pickle,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_repr,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_slicing_reportviews,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_str,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_sub,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_viewtype,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_weight,1.0,0,0,[],[]
/classes/tests/test_reportviews.py_test_xor,1.0,0,0,[],[]
/classes/tests/test_special.py_MyGraph,1.0,0,0,[],[]
/classes/tests/test_special.py_edge_attr_dict_factory,1.0,0,0,[],[]
/classes/tests/test_special.py_mydict1,1.0,0,0,[],[]
/classes/tests/test_special.py_mydict2,1.0,0,0,[],[]
/classes/tests/test_special.py_mydict3,1.0,0,0,[],[]
/classes/tests/test_special.py_mydict4,1.0,0,0,[],[]
/classes/tests/test_special.py_mydict5,1.0,0,0,[],[]
/classes/tests/test_special.py_setup_method,1.0,0,0,[],[]
/classes/tests/test_special.py_test_factories,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_graphs_equal,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_same_attrdict,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_setup_class,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_add_node,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_correct_edges,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_correct_nodes,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_edge_attr_dict,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_full_graph,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_graph_attr_dict,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_hidden_edges,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_hidden_nodes,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_inout_degree,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_inoutedges,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_node_attr_dict,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_partial_subgraph,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_pred,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_readonly,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_remove_node,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_shown_edges,1.0,0,0,[],[]
/classes/tests/test_subgraphviews.py_test_shown_node,1.0,0,0,[],[]
/conftest.py_add_nx,0.0,1,0,['set_printoptions'],[]
/conftest.py_pytest_addoption,1.0,0,0,[],[]
/conftest.py_pytest_collection_modifyitems,1.0,0,0,[],[]
/conftest.py_pytest_configure,1.0,0,0,[],[]
/conftest.py_set_warnings,1.0,0,0,[],[]
/convert.py_from_dict_of_dicts,1.0,0,0,[],[]
/convert.py_from_dict_of_lists,1.0,0,0,[],[]
/convert.py_from_edgelist,1.0,0,0,[],[]
/convert.py_to_dict_of_dicts,1.0,0,0,[],[]
/convert.py_to_dict_of_lists,1.0,0,0,[],[]
/convert.py_to_edgelist,1.0,0,0,[],[]
/convert.py_to_networkx_graph,0.0,1,0,['ndarray'],[]
/convert_matrix.py__coo_gen_triples,1.0,0,0,[],[]
/convert_matrix.py__csc_gen_triples,1.0,0,0,[],[]
/convert_matrix.py__csr_gen_triples,1.0,0,0,[],[]
/convert_matrix.py__dok_gen_triples,1.0,0,0,[],[]
/convert_matrix.py__generate_weighted_edges,1.0,0,0,[],[]
/convert_matrix.py_from_numpy_array,1.0,1,1,['array'],['pdarraycreation.array']
/convert_matrix.py_from_pandas_adjacency,1.0,0,0,[],[]
/convert_matrix.py_from_pandas_edgelist,1.0,0,0,[],[]
/convert_matrix.py_from_scipy_sparse_array,1.0,0,0,[],[]
/convert_matrix.py_to_numpy_array,1.0,0,0,[],[]
/convert_matrix.py_to_pandas_adjacency,1.0,0,0,[],[]
/convert_matrix.py_to_pandas_edgelist,1.0,0,0,[],[]
/convert_matrix.py_to_scipy_sparse_array,1.0,0,0,[],[]
/drawing/layout.py__fruchterman_reingold,1.0,0,0,[],[]
/drawing/layout.py__kamada_kawai_costfn,0.43,7,3,['diag_indices' 'sum' 'sum' 'einsum' 'eye' 'newaxis' 'linalg.norm'],"['pdarrayclass.sum' 'array_api._statistical_functions.sum'
 'array_api._creation_functions.eye']"
/drawing/layout.py__kamada_kawai_solve,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/drawing/layout.py__process_params,1.0,3,3,['zeros' 'zeros' 'asarray'],"['array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'array_api._creation_functions.asarray']"
/drawing/layout.py__sparse_fruchterman_reingold,1.0,0,0,[],[]
/drawing/layout.py__sparse_spectral,1.0,5,5,['argsort' 'argsort' 'real' 'sqrt' 'sqrt'],"['sorting.argsort' 'array_api._sorting_functions.argsort'
 'array_api._elementwise_functions.real' 'pdarrayclass.sqrt'
 'array_api._elementwise_functions.sqrt']"
/drawing/layout.py__spectral,0.86,7,6,['argsort' 'sum' 'real' 'sum' 'identity' 'argsort' 'linalg.eig'],"['sorting.argsort' 'pdarrayclass.sum'
 'array_api._elementwise_functions.real'
 'array_api._statistical_functions.sum' 'util.identity'
 'array_api._sorting_functions.argsort']"
/drawing/layout.py_arf_layout,1.0,0,0,[],[]
/drawing/layout.py_bfs_layout,1.0,0,0,[],[]
/drawing/layout.py_bipartite_layout,1.0,0,0,[],[]
/drawing/layout.py_circular_layout,0.82,11,9,"['linspace' 'linspace' 'pi' 'float32' 'column_stack' 'cos' 'zeros' 'sin'
 'sin' 'zeros' 'cos']","['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'dtypes.float32' 'numeric.cos' 'array_api._creation_functions.zeros'
 'numeric.sin' 'array_api._elementwise_functions.sin'
 'pdarraycreation.zeros' 'array_api._elementwise_functions.cos']"
/drawing/layout.py_kamada_kawai_layout,1.0,0,0,[],[]
/drawing/layout.py_multipartite_layout,0.67,6,4,['column_stack' 'arange' 'arange' 'repeat' 'concatenate' 'concatenate'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'util.concatenate' 'pdarraysetops.concatenate']"
/drawing/layout.py_planar_layout,0.5,2,1,['row_stack' 'float64'],['dtypes.float64']
/drawing/layout.py_random_layout,1.0,1,1,['float32'],['dtypes.float32']
/drawing/layout.py_rescale_layout,0.0,1,0,['abs'],[]
/drawing/layout.py_rescale_layout_dict,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/layout.py_shell_layout,0.78,9,7,"['cos' 'column_stack' 'sin' 'sin' 'pi' 'float32' 'linspace' 'cos'
 'linspace']","['numeric.cos' 'numeric.sin' 'array_api._elementwise_functions.sin'
 'dtypes.float32' 'array_api._creation_functions.linspace'
 'array_api._elementwise_functions.cos' 'pdarraycreation.linspace']"
/drawing/layout.py_spectral_layout,0.75,4,3,['zeros' 'transpose' 'array' 'zeros'],"['pdarraycreation.zeros' 'pdarraycreation.array'
 'array_api._creation_functions.zeros']"
/drawing/layout.py_spiral_layout,0.88,8,7,['sin' 'transpose' 'arange' 'arange' 'array' 'cos' 'sin' 'cos'],"['numeric.sin' 'pdarraycreation.arange'
 'array_api._creation_functions.arange' 'pdarraycreation.array'
 'numeric.cos' 'array_api._elementwise_functions.sin'
 'array_api._elementwise_functions.cos']"
/drawing/layout.py_spring_layout,1.0,0,0,[],[]
/drawing/nx_agraph.py_clean_attrs,1.0,0,0,[],[]
/drawing/nx_agraph.py_from_agraph,1.0,0,0,[],[]
/drawing/nx_agraph.py_func,1.0,0,0,[],[]
/drawing/nx_agraph.py_graphviz_layout,1.0,0,0,[],[]
/drawing/nx_agraph.py_pygraphviz_layout,1.0,0,0,[],[]
/drawing/nx_agraph.py_read_dot,1.0,0,0,[],[]
/drawing/nx_agraph.py_to_agraph,1.0,0,0,[],[]
/drawing/nx_agraph.py_update_attrs,1.0,0,0,[],[]
/drawing/nx_agraph.py_view_pygraphviz,1.0,0,0,[],[]
/drawing/nx_agraph.py_write_dot,1.0,0,0,[],[]
/drawing/nx_latex.py_to_latex,1.0,0,0,[],[]
/drawing/nx_latex.py_to_latex_raw,1.0,0,0,[],[]
/drawing/nx_latex.py_write_latex,1.0,0,0,[],[]
/drawing/nx_pydot.py__check_colon_quotes,1.0,0,0,[],[]
/drawing/nx_pydot.py_from_pydot,1.0,0,0,[],[]
/drawing/nx_pydot.py_graphviz_layout,1.0,0,0,[],[]
/drawing/nx_pydot.py_pydot_layout,1.0,0,0,[],[]
/drawing/nx_pydot.py_read_dot,1.0,0,0,[],[]
/drawing/nx_pydot.py_to_pydot,1.0,0,0,[],[]
/drawing/nx_pydot.py_write_dot,1.0,0,0,[],[]
/drawing/nx_pylab.py_ConnectionStyleFactory,1.0,0,0,[],[]
/drawing/nx_pylab.py_CurvedArrowText,1.0,0,0,[],[]
/drawing/nx_pylab.py___call__,0.0,1,0,['iterable'],[]
/drawing/nx_pylab.py___init__,1.0,0,0,[],[]
/drawing/nx_pylab.py__get_arrow_path_disp,1.0,0,0,[],[]
/drawing/nx_pylab.py__update_text_pos_angle,0.5,2,1,['arctan2' 'pi'],['numeric.arctan2']
/drawing/nx_pylab.py_apply_alpha,0.5,2,1,['resize' 'array'],['pdarraycreation.array']
/drawing/nx_pylab.py_curved,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_circular,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_kamada_kawai,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_networkx,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_networkx_edge_labels,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_networkx_labels,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_networkx_nodes,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_planar,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_random,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_shell,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_spectral,1.0,0,0,[],[]
/drawing/nx_pylab.py_draw_spring,1.0,0,0,[],[]
/drawing/nx_pylab.py_self_loop,1.0,0,0,[],[]
/drawing/nx_pylab.py_self_loop_connection,1.0,4,4,['array' 'asarray' 'all' 'all'],"['pdarraycreation.array' 'array_api._creation_functions.asarray'
 'pdarrayclass.all' 'array_api._utility_functions.all']"
/drawing/nx_pylab.py_to_marker_edge,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/drawing/tests/test_agraph.py_assert_equal,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_build_graph,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_foo_label,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_2d_layout,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_3d_layout,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_agraph_roundtripping,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_from_agraph_create_using,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_from_agraph_name,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_from_agraph_named_edges,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_graph_with_AGraph_attrs,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_graph_with_reserved_keywords,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_graphviz_alias,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_no_warnings_raised,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_pygraphviz_layout_root,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_round_trip_empty_graph,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_round_trip_integer_nodes,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_to_agraph_with_edgedata,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_to_agraph_with_nodedata,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_callable_edgelabel,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_edgelabel,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_file_suffix,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_leaves_input_graph_unmodified,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_multigraph_edgelabels,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_no_added_attrs_to_input,1.0,0,0,[],[]
/drawing/tests/test_agraph.py_test_view_pygraphviz_path,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_basic_multiple_graphs,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_basic_tikz,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_exception_multigraph,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_exception_multiple_graphs,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_exception_pos_single_graph,1.0,0,0,[],[]
/drawing/tests/test_latex.py_test_tikz_attributes,1.0,0,0,[],[]
/drawing/tests/test_layout.py__num_nodes_per_bfs_layer,1.0,3,3,['array' 'unique' 'unique'],"['pdarraycreation.array' 'categorical.Categorical.unique'
 'groupbyclass.unique']"
/drawing/tests/test_layout.py_check_kamada_kawai_costfn,0.67,3,2,['linalg.norm' 'sum' 'sum'],['pdarrayclass.sum' 'array_api._statistical_functions.sum']
/drawing/tests/test_layout.py_check_scale_and_center,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/tests/test_layout.py_setup_class,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_adjacency_interface_numpy,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_adjacency_interface_scipy,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_arf_layout_negative_a_check,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_arf_layout_partial_input_test,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_bfs_layout_barbell,0.0,1,0,['array_equal'],[]
/drawing/tests/test_layout.py_test_bfs_layout_complete_graph,0.0,1,0,['array_equal'],[]
/drawing/tests/test_layout.py_test_bfs_layout_disconnected,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_bipartite_layout,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_center_parameter,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_center_wrong_dimensions,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_circular_planar_and_shell_dim_error,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_default_scale_and_center,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_empty_graph,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_fixed_node_fruchterman_reingold,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_kamada_kawai_costfn,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/tests/test_layout.py_test_kamada_kawai_costfn_1d,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/tests/test_layout.py_test_multipartite_layout,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_multipartite_layout_layer_order,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_multipartite_layout_nonnumeric_partition_labels,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_planar_layout_non_planar_input,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_rescale_layout_dict,0.5,2,1,['array' 'linalg.norm'],['pdarraycreation.array']
/drawing/tests/test_layout.py_test_scale_and_center_arg,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_single_nodes,0.0,1,0,['linalg.norm'],[]
/drawing/tests/test_layout.py_test_smoke_empty_graph,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_smoke_initial_pos_arf,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_smoke_initial_pos_fruchterman_reingold,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_smoke_int,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_smoke_planar_layout_embedding_input,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_smoke_string,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_spiral_layout,0.33,3,1,['linalg.norm' 'array' 'allclose'],['pdarraycreation.array']
/drawing/tests/test_layout.py_test_spiral_layout_equidistant,0.25,4,1,['allclose' 'diff' 'array' 'linalg.norm'],['pdarraycreation.array']
/drawing/tests/test_layout.py_test_spring_fixed_without_pos,1.0,0,0,[],[]
/drawing/tests/test_layout.py_test_spring_init_pos,1.0,0,0,[],[]
/drawing/tests/test_pydot.py_test_hashable_pydot,1.0,0,0,[],[]
/drawing/tests/test_pydot.py_test_pydot,1.0,0,0,[],[]
/drawing/tests/test_pydot.py_test_pydot_issue_258,1.0,0,0,[],[]
/drawing/tests/test_pydot.py_test_pydot_numerical_name,1.0,0,0,[],[]
/drawing/tests/test_pydot.py_test_read_write,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_alpha_iter,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_apply_alpha,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_arrows,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_axes,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_directed_edges_linestyle_default,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_directed_edges_linestyle_sequence,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_directed_edges_linestyle_single_value,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_edges_arrowsize,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_edges_min_source_target_margins,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_edges_toggling_with_arrows_kwarg,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_empty_nodes_return_values,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_arrows_default_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_arrows_default_undirected,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_arrowsize_incorrect_size,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_edge_label_empty_dict,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_edge_label_multiedge,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_edge_labels_multiedge_connectionstyle,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_edges_multiedge_connectionstyle,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_networkx_edges_undirected_selfloop_colors,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/tests/test_pylab.py_test_draw_nodes_missing_node_from_position,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_draw_shell_nlist,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_color_string_with_global_alpha_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_color_string_with_global_alpha_undirected,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_color_tuple_interpretation,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_color_with_edge_vmin_vmax,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_colormap,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_width_default_value,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_width_sequence,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_width_single_value_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edge_width_single_value_undirected,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_edgelist_kwarg_not_ignored,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_empty_graph,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_error_invalid_kwds,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_fewer_edge_colors_than_num_edges_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_house_with_colors,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_labels_and_colors,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_more_edge_colors_than_num_edges_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_multigraph_edgelist_tuples,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_no_warning_on_default_draw_arrowstyle,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_nonzero_selfloop_with_single_edge_in_edgelist,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_nonzero_selfloop_with_single_node,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_np_edgelist,1.0,1,1,['array'],['pdarraycreation.array']
/drawing/tests/test_pylab.py_test_single_edge_color_directed,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_single_edge_color_undirected,1.0,0,0,[],[]
/drawing/tests/test_pylab.py_test_user_warnings_for_unused_edge_drawing_kwargs,1.0,0,0,[],[]
/exception.py___init__,1.0,0,0,[],[]
/generators/atlas.py__generate_graphs,1.0,0,0,[],[]
/generators/atlas.py_graph_atlas,1.0,0,0,[],[]
/generators/atlas.py_graph_atlas_g,1.0,0,0,[],[]
/generators/classic.py__tree_edges,1.0,0,0,[],[]
/generators/classic.py_balanced_tree,1.0,0,0,[],[]
/generators/classic.py_barbell_graph,1.0,0,0,[],[]
/generators/classic.py_binomial_tree,1.0,0,0,[],[]
/generators/classic.py_circulant_graph,1.0,0,0,[],[]
/generators/classic.py_circular_ladder_graph,1.0,0,0,[],[]
/generators/classic.py_complete_graph,1.0,0,0,[],[]
/generators/classic.py_complete_multipartite_graph,1.0,0,0,[],[]
/generators/classic.py_cycle_graph,1.0,0,0,[],[]
/generators/classic.py_dorogovtsev_goltsev_mendes_graph,1.0,0,0,[],[]
/generators/classic.py_empty_graph,1.0,0,0,[],[]
/generators/classic.py_full_rary_tree,1.0,0,0,[],[]
/generators/classic.py_kneser_graph,1.0,0,0,[],[]
/generators/classic.py_ladder_graph,1.0,0,0,[],[]
/generators/classic.py_lollipop_graph,1.0,0,0,[],[]
/generators/classic.py_null_graph,1.0,0,0,[],[]
/generators/classic.py_path_graph,1.0,0,0,[],[]
/generators/classic.py_star_graph,1.0,0,0,[],[]
/generators/classic.py_tadpole_graph,1.0,0,0,[],[]
/generators/classic.py_trivial_graph,1.0,0,0,[],[]
/generators/classic.py_turan_graph,1.0,0,0,[],[]
/generators/classic.py_wheel_graph,1.0,0,0,[],[]
/generators/community.py_LFR_benchmark_graph,1.0,0,0,[],[]
/generators/community.py__generate_communities,1.0,0,0,[],[]
/generators/community.py__generate_min_degree,1.0,0,0,[],[]
/generators/community.py__hurwitz_zeta,1.0,0,0,[],[]
/generators/community.py__powerlaw_sequence,1.0,0,0,[],[]
/generators/community.py__zipf_rv_below,1.0,0,0,[],[]
/generators/community.py_caveman_graph,1.0,0,0,[],[]
/generators/community.py_condition,1.0,0,0,[],[]
/generators/community.py_connected_caveman_graph,1.0,0,0,[],[]
/generators/community.py_gaussian_random_partition_graph,1.0,0,0,[],[]
/generators/community.py_length,1.0,0,0,[],[]
/generators/community.py_planted_partition_graph,1.0,0,0,[],[]
/generators/community.py_random_partition_graph,1.0,0,0,[],[]
/generators/community.py_relaxed_caveman_graph,1.0,0,0,[],[]
/generators/community.py_ring_of_cliques,1.0,0,0,[],[]
/generators/community.py_stochastic_block_model,1.0,0,0,[],[]
/generators/community.py_windmill_graph,1.0,0,0,[],[]
/generators/community.py_zeta,1.0,0,0,[],[]
/generators/degree_seq.py___init__,1.0,0,0,[],[]
/generators/degree_seq.py__configuration_model,1.0,0,0,[],[]
/generators/degree_seq.py__to_stublist,1.0,0,0,[],[]
/generators/degree_seq.py_configuration_model,1.0,0,0,[],[]
/generators/degree_seq.py_degree_sequence_tree,1.0,0,0,[],[]
