,index,function_np,total_np_calls,num_sklearn_funs_used_by,used_by_sklearn,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
523,872,ma.corrcoef,,,,corrcoef,numpy.ma.corrcoef,https://numpy.org/doc/stable/reference/generated/numpy.ma.corrcoef.html,,,,False
524,873,correlate,,,,correlate,numpy.correlate,https://numpy.org/doc/stable/reference/generated/numpy.correlate.html,,,,False
525,874,ma.cov,,,,cov,numpy.ma.cov,https://numpy.org/doc/stable/reference/generated/numpy.ma.cov.html,arkouda.pdarrayclass.cov,pdarrayclass.cov,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.cov,True
526,875,cross,,,,cross,numpy.cross,https://numpy.org/doc/stable/reference/generated/numpy.cross.html,,,,False
527,876,csingle,,,,csingle,numpy.csingle,https://numpy.org/doc/stable/reference/generated/numpy.csingle.html,,,,False
528,877,ctypeslib.as_array,,,,as_array,numpy.ctypeslib.as_array,https://numpy.org/doc/stable/reference/generated/numpy.ctypeslib.as_array.html,,,,False
529,878,ctypeslib.as_ctypes,,,,as_ctypes,numpy.ctypeslib.as_ctypes,https://numpy.org/doc/stable/reference/generated/numpy.ctypeslib.as_ctypes.html,,,,False
530,879,ctypeslib.as_ctypes_type,,,,as_ctypes_type,numpy.ctypeslib.as_ctypes_type,https://numpy.org/doc/stable/reference/generated/numpy.ctypeslib.as_ctypes_type.html,,,,False
531,880,cumprod,,,,cumprod,numpy.cumprod,https://numpy.org/doc/stable/reference/generated/numpy.cumprod.html,arkouda.numeric.cumprod,numeric.cumprod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumprod,True
532,881,ma.cumprod,,,,cumprod,numpy.ma.cumprod,https://numpy.org/doc/stable/reference/generated/numpy.ma.cumprod.html,arkouda.numeric.cumprod,numeric.cumprod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumprod,True
533,882,ma.MaskedArray.cumprod,,,,cumprod,numpy.ma.MaskedArray.cumprod,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.cumprod.html,arkouda.numeric.cumprod,numeric.cumprod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumprod,True
534,883,matrix.cumprod,,,,cumprod,numpy.matrix.cumprod,https://numpy.org/doc/stable/reference/generated/numpy.matrix.cumprod.html,arkouda.numeric.cumprod,numeric.cumprod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumprod,True
535,884,ndarray.cumprod,,,,cumprod,numpy.ndarray.cumprod,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.cumprod.html,arkouda.numeric.cumprod,numeric.cumprod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumprod,True
536,885,ma.cumsum,,,,cumsum,numpy.ma.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.ma.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
537,886,ma.MaskedArray.cumsum,,,,cumsum,numpy.ma.MaskedArray.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.ma.MaskedArray.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
538,887,matrix.cumsum,,,,cumsum,numpy.matrix.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.matrix.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
539,888,ndarray.cumsum,,,,cumsum,numpy.ndarray.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
540,889,DataSource,,,,DataSource,numpy.DataSource,https://numpy.org/doc/stable/reference/generated/numpy.DataSource.html,,,,False
541,890,datetime_as_string,,,,datetime_as_string,numpy.datetime_as_string,https://numpy.org/doc/stable/reference/generated/numpy.datetime_as_string.html,,,,False
542,891,datetime_data,,,,datetime_data,numpy.datetime_data,https://numpy.org/doc/stable/reference/generated/numpy.datetime_data.html,,,,False
543,892,deg2rad,,,,deg2rad,numpy.deg2rad,https://numpy.org/doc/stable/reference/generated/numpy.deg2rad.html,arkouda.numeric.deg2rad,numeric.deg2rad,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.deg2rad,True
544,893,degrees,,,,degrees,numpy.degrees,https://numpy.org/doc/stable/reference/generated/numpy.degrees.html,,,,False
545,894,deprecate,,,,deprecate,numpy.deprecate,https://numpy.org/doc/stable/reference/generated/numpy.deprecate.html,,,,False
546,895,deprecate_with_doc,,,,deprecate_with_doc,numpy.deprecate_with_doc,https://numpy.org/doc/stable/reference/generated/numpy.deprecate_with_doc.html,,,,False
547,896,ma.diag,,,,diag,numpy.ma.diag,https://numpy.org/doc/stable/reference/generated/numpy.ma.diag.html,,,,False
548,897,diag_indices,,,,diag_indices,numpy.diag_indices,https://numpy.org/doc/stable/reference/generated/numpy.diag_indices.html,,,,False
549,898,diagflat,,,,diagflat,numpy.diagflat,https://numpy.org/doc/stable/reference/generated/numpy.diagflat.html,,,,False
550,899,ma.diagflat,,,,diagflat,numpy.ma.diagflat,https://numpy.org/doc/stable/reference/generated/numpy.ma.diagflat.html,,,,False
551,900,matrix.diagonal,,,,diagonal,numpy.matrix.diagonal,https://numpy.org/doc/stable/reference/generated/numpy.matrix.diagonal.html,,,,False
552,901,ndarray.diagonal,,,,diagonal,numpy.ndarray.diagonal,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.diagonal.html,,,,False
553,902,ma.diff,,,,diff,numpy.ma.diff,https://numpy.org/doc/stable/reference/generated/numpy.ma.diff.html,,,,False
554,903,digitize,,,,digitize,numpy.digitize,https://numpy.org/doc/stable/reference/generated/numpy.digitize.html,,,,False
555,904,disp,,,,disp,numpy.disp,https://numpy.org/doc/stable/reference/generated/numpy.disp.html,,,,False
556,905,distutils.ccompiler,,,,ccompiler,numpy.distutils.ccompiler,https://numpy.org/doc/stable/reference/generated/numpy.distutils.ccompiler.html,,,,False
557,906,distutils.ccompiler_opt,,,,ccompiler_opt,numpy.distutils.ccompiler_opt,https://numpy.org/doc/stable/reference/generated/numpy.distutils.ccompiler_opt.html,,,,False
558,907,distutils.core.Extension,,,,Extension,numpy.distutils.core.Extension,https://numpy.org/doc/stable/reference/generated/numpy.distutils.core.Extension.html,,,,False
559,908,distutils.cpuinfo.cpu,,,,cpu,numpy.distutils.cpuinfo.cpu,https://numpy.org/doc/stable/reference/generated/numpy.distutils.cpuinfo.cpu.html,,,,False
560,909,distutils.exec_command,,,,exec_command,numpy.distutils.exec_command,https://numpy.org/doc/stable/reference/generated/numpy.distutils.exec_command.html,,,,False
561,910,distutils.log.set_verbosity,,,,set_verbosity,numpy.distutils.log.set_verbosity,https://numpy.org/doc/stable/reference/generated/numpy.distutils.log.set_verbosity.html,,,,False
562,911,distutils.system_info.get_info,,,,get_info,numpy.distutils.system_info.get_info,https://numpy.org/doc/stable/reference/generated/numpy.distutils.system_info.get_info.html,,,,False
563,912,distutils.system_info.get_standard_file,,,,get_standard_file,numpy.distutils.system_info.get_standard_file,https://numpy.org/doc/stable/reference/generated/numpy.distutils.system_info.get_standard_file.html,,,,False
564,913,divmod,,,,divmod,numpy.divmod,https://numpy.org/doc/stable/reference/generated/numpy.divmod.html,arkouda.pdarrayclass.divmod,pdarrayclass.divmod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.divmod,True
565,914,ma.dot,,,,dot,numpy.ma.dot,https://numpy.org/doc/stable/reference/generated/numpy.ma.dot.html,,,,False
566,915,dsplit,,,,dsplit,numpy.dsplit,https://numpy.org/doc/stable/reference/generated/numpy.dsplit.html,,,,False
567,916,ma.dstack,,,,dstack,numpy.ma.dstack,https://numpy.org/doc/stable/reference/generated/numpy.ma.dstack.html,,,,False
568,917,generic.dtype,,,,dtype,numpy.generic.dtype,https://numpy.org/doc/stable/reference/generated/numpy.generic.dtype.html,arkouda.dtypes.dtype,dtypes.dtype,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.dtype,True
569,918,e,,,,e,numpy.e,https://numpy.org/doc/stable/reference/generated/numpy.e.html,,,,False
570,919,ma.ediff1d,,,,ediff1d,numpy.ma.ediff1d,https://numpy.org/doc/stable/reference/generated/numpy.ma.ediff1d.html,,,,False
571,920,einsum_path,,,,einsum_path,numpy.einsum_path,https://numpy.org/doc/stable/reference/generated/numpy.einsum_path.html,,,,False
572,921,emath.log,,,,log,numpy.emath.log,https://numpy.org/doc/stable/reference/generated/numpy.emath.log.html,arkouda.numeric.log,numeric.log,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log,True
573,922,emath.log,,,,log,numpy.emath.log,https://numpy.org/doc/stable/reference/generated/numpy.emath.log.html,arkouda.array_api._elementwise_functions.log,array_api._elementwise_functions.log,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log,True
574,923,emath.log10,,,,log10,numpy.emath.log10,https://numpy.org/doc/stable/reference/generated/numpy.emath.log10.html,arkouda.numeric.log10,numeric.log10,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log10,True
575,924,emath.log10,,,,log10,numpy.emath.log10,https://numpy.org/doc/stable/reference/generated/numpy.emath.log10.html,arkouda.array_api._elementwise_functions.log10,array_api._elementwise_functions.log10,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log10,True
576,925,emath.log2,,,,log2,numpy.emath.log2,https://numpy.org/doc/stable/reference/generated/numpy.emath.log2.html,arkouda.numeric.log2,numeric.log2,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log2,True
577,926,emath.log2,,,,log2,numpy.emath.log2,https://numpy.org/doc/stable/reference/generated/numpy.emath.log2.html,arkouda.array_api._elementwise_functions.log2,array_api._elementwise_functions.log2,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log2,True
578,927,emath.logn,,,,logn,numpy.emath.logn,https://numpy.org/doc/stable/reference/generated/numpy.emath.logn.html,,,,False
579,928,emath.power,,,,power,numpy.emath.power,https://numpy.org/doc/stable/reference/generated/numpy.emath.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
580,929,ma.power,,,,power,numpy.ma.power,https://numpy.org/doc/stable/reference/generated/numpy.ma.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
581,930,random.Generator.power,,,,power,numpy.random.Generator.power,https://numpy.org/doc/stable/reference/generated/numpy.random.Generator.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
582,931,random.power,,,,power,numpy.random.power,https://numpy.org/doc/stable/reference/generated/numpy.random.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
583,932,random.RandomState.power,,,,power,numpy.random.RandomState.power,https://numpy.org/doc/stable/reference/generated/numpy.random.RandomState.power.html,arkouda.pdarrayclass.power,pdarrayclass.power,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.power,True
584,933,emath.sqrt,,,,sqrt,numpy.emath.sqrt,https://numpy.org/doc/stable/reference/generated/numpy.emath.sqrt.html,arkouda.pdarrayclass.sqrt,pdarrayclass.sqrt,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.sqrt,True
585,934,emath.sqrt,,,,sqrt,numpy.emath.sqrt,https://numpy.org/doc/stable/reference/generated/numpy.emath.sqrt.html,arkouda.array_api._elementwise_functions.sqrt,array_api._elementwise_functions.sqrt,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.sqrt,True
586,935,ma.empty,,,,empty,numpy.ma.empty,https://numpy.org/doc/stable/reference/generated/numpy.ma.empty.html,arkouda.array_api._creation_functions.empty,array_api._creation_functions.empty,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.empty,True
587,936,matlib.empty,,,,empty,numpy.matlib.empty,https://numpy.org/doc/stable/reference/generated/numpy.matlib.empty.html,arkouda.array_api._creation_functions.empty,array_api._creation_functions.empty,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.empty,True
588,937,ma.empty_like,,,,empty_like,numpy.ma.empty_like,https://numpy.org/doc/stable/reference/generated/numpy.ma.empty_like.html,arkouda.array_api._creation_functions.empty_like,array_api._creation_functions.empty_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.empty_like,True
589,938,exceptions.AxisError,,,,AxisError,numpy.exceptions.AxisError,https://numpy.org/doc/stable/reference/generated/numpy.exceptions.AxisError.html,,,,False
590,939,exceptions.ComplexWarning,,,,ComplexWarning,numpy.exceptions.ComplexWarning,https://numpy.org/doc/stable/reference/generated/numpy.exceptions.ComplexWarning.html,,,,False
591,940,exceptions.DTypePromotionError,,,,DTypePromotionError,numpy.exceptions.DTypePromotionError,https://numpy.org/doc/stable/reference/generated/numpy.exceptions.DTypePromotionError.html,,,,False
592,941,exceptions.TooHardError,,,,TooHardError,numpy.exceptions.TooHardError,https://numpy.org/doc/stable/reference/generated/numpy.exceptions.TooHardError.html,,,,False
593,942,exceptions.VisibleDeprecationWarning,,,,VisibleDeprecationWarning,numpy.exceptions.VisibleDeprecationWarning,https://numpy.org/doc/stable/reference/generated/numpy.exceptions.VisibleDeprecationWarning.html,,,,False
594,943,exp2,,,,exp2,numpy.exp2,https://numpy.org/doc/stable/reference/generated/numpy.exp2.html,,,,False
595,944,ma.expand_dims,,,,expand_dims,numpy.ma.expand_dims,https://numpy.org/doc/stable/reference/generated/numpy.ma.expand_dims.html,arkouda.array_api._manipulation_functions.expand_dims,array_api._manipulation_functions.expand_dims,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.expand_dims,True
596,945,extract,,,,extract,numpy.extract,https://numpy.org/doc/stable/reference/generated/numpy.extract.html,,,,False
597,946,matlib.eye,,,,eye,numpy.matlib.eye,https://numpy.org/doc/stable/reference/generated/numpy.matlib.eye.html,arkouda.array_api._creation_functions.eye,array_api._creation_functions.eye,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.eye,True
598,947,fabs,,,,fabs,numpy.fabs,https://numpy.org/doc/stable/reference/generated/numpy.fabs.html,,,,False
599,948,fft.fft,,,,fft,numpy.fft.fft,https://numpy.org/doc/stable/reference/generated/numpy.fft.fft.html,,,,False
600,949,fft.fft2,,,,fft2,numpy.fft.fft2,https://numpy.org/doc/stable/reference/generated/numpy.fft.fft2.html,,,,False
601,950,fft.fftfreq,,,,fftfreq,numpy.fft.fftfreq,https://numpy.org/doc/stable/reference/generated/numpy.fft.fftfreq.html,,,,False
602,951,fft.fftn,,,,fftn,numpy.fft.fftn,https://numpy.org/doc/stable/reference/generated/numpy.fft.fftn.html,,,,False
603,952,fft.fftshift,,,,fftshift,numpy.fft.fftshift,https://numpy.org/doc/stable/reference/generated/numpy.fft.fftshift.html,,,,False
604,953,fft.hfft,,,,hfft,numpy.fft.hfft,https://numpy.org/doc/stable/reference/generated/numpy.fft.hfft.html,,,,False
605,954,fft.ifft,,,,ifft,numpy.fft.ifft,https://numpy.org/doc/stable/reference/generated/numpy.fft.ifft.html,,,,False
