,index,function_np,total_np_calls,num_networkx_funs_used_by,used_by_networkx,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
485,834,half,,,,float16,numpy.half / numpy.float16,https://numpy.org/doc/stable/reference/generated/numpy.half / numpy.float16.html,,,,False
486,835,float96,,,,float96,numpy.float96,https://numpy.org/doc/stable/reference/generated/numpy.float96.html,,,,False
487,836,floating,,,,floating,numpy.floating,https://numpy.org/doc/stable/reference/generated/numpy.floating.html,,,,False
488,837,floor,,,,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.numeric.floor,numeric.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.floor,True
489,838,floor,,,,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.array_api._elementwise_functions.floor,array_api._elementwise_functions.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.floor,True
490,839,floor_divide,,,,floor_divide,numpy.floor_divide,https://numpy.org/doc/stable/reference/generated/numpy.floor_divide.html,arkouda.array_api._elementwise_functions.floor_divide,array_api._elementwise_functions.floor_divide,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.floor_divide,True
491,840,fmax,,,,fmax,numpy.fmax,https://numpy.org/doc/stable/reference/generated/numpy.fmax.html,,,,False
492,841,fmin,,,,fmin,numpy.fmin,https://numpy.org/doc/stable/reference/generated/numpy.fmin.html,,,,False
493,842,fmod,,,,fmod,numpy.fmod,https://numpy.org/doc/stable/reference/generated/numpy.fmod.html,arkouda.pdarrayclass.fmod,pdarrayclass.fmod,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.fmod,True
494,843,format_float_positional,,,,format_float_positional,numpy.format_float_positional,https://numpy.org/doc/stable/reference/generated/numpy.format_float_positional.html,,,,False
495,844,format_float_scientific,,,,format_float_scientific,numpy.format_float_scientific,https://numpy.org/doc/stable/reference/generated/numpy.format_float_scientific.html,,,,False
496,845,format_parser,,,,format_parser,numpy.format_parser,https://numpy.org/doc/stable/reference/generated/numpy.format_parser.html,,,,False
497,846,frexp,,,,frexp,numpy.frexp,https://numpy.org/doc/stable/reference/generated/numpy.frexp.html,,,,False
498,847,from_dlpack,,,,from_dlpack,numpy.from_dlpack,https://numpy.org/doc/stable/reference/generated/numpy.from_dlpack.html,arkouda.array_api._creation_functions.from_dlpack,array_api._creation_functions.from_dlpack,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.from_dlpack,True
499,848,frombuffer,,,,frombuffer,numpy.frombuffer,https://numpy.org/doc/stable/reference/generated/numpy.frombuffer.html,,,,False
500,849,ma.frombuffer,,,,frombuffer,numpy.ma.frombuffer,https://numpy.org/doc/stable/reference/generated/numpy.ma.frombuffer.html,,,,False
501,850,fromfunction,,,,fromfunction,numpy.fromfunction,https://numpy.org/doc/stable/reference/generated/numpy.fromfunction.html,,,,False
502,851,ma.fromfunction,,,,fromfunction,numpy.ma.fromfunction,https://numpy.org/doc/stable/reference/generated/numpy.ma.fromfunction.html,,,,False
503,852,fromiter,,,,fromiter,numpy.fromiter,https://numpy.org/doc/stable/reference/generated/numpy.fromiter.html,,,,False
504,853,frompyfunc,,,,frompyfunc,numpy.frompyfunc,https://numpy.org/doc/stable/reference/generated/numpy.frompyfunc.html,,,,False
505,854,fromregex,,,,fromregex,numpy.fromregex,https://numpy.org/doc/stable/reference/generated/numpy.fromregex.html,,,,False
506,855,full_like,,,,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.pdarraycreation.full_like,pdarraycreation.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.full_like,True
507,856,full_like,,,,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.array_api._creation_functions.full_like,array_api._creation_functions.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.full_like,True
508,857,gcd,,,,gcd,numpy.gcd,https://numpy.org/doc/stable/reference/generated/numpy.gcd.html,,,,False
509,858,generic.__array_interface__,,,,__array_interface__,numpy.generic.__array_interface__,https://numpy.org/doc/stable/reference/generated/numpy.generic.__array_interface__.html,,,,False
510,859,generic.__array_priority__,,,,__array_priority__,numpy.generic.__array_priority__,https://numpy.org/doc/stable/reference/generated/numpy.generic.__array_priority__.html,,,,False
511,860,generic.__array_struct__,,,,__array_struct__,numpy.generic.__array_struct__,https://numpy.org/doc/stable/reference/generated/numpy.generic.__array_struct__.html,,,,False
512,861,generic.__array_wrap__,,,,__array_wrap__,numpy.generic.__array_wrap__,https://numpy.org/doc/stable/reference/generated/numpy.generic.__array_wrap__.html,,,,False
513,862,ndarray.__array_wrap__,,,,__array_wrap__,numpy.ndarray.__array_wrap__,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.__array_wrap__.html,,,,False
514,863,generic.base,,,,base,numpy.generic.base,https://numpy.org/doc/stable/reference/generated/numpy.generic.base.html,,,,False
515,864,generic.data,,,,data,numpy.generic.data,https://numpy.org/doc/stable/reference/generated/numpy.generic.data.html,,,,False
516,865,generic.flags,,,,flags,numpy.generic.flags,https://numpy.org/doc/stable/reference/generated/numpy.generic.flags.html,,,,False
517,866,generic.flat,,,,flat,numpy.generic.flat,https://numpy.org/doc/stable/reference/generated/numpy.generic.flat.html,,,,False
518,867,ndarray.flat,,,,flat,numpy.ndarray.flat,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.flat.html,,,,False
519,868,generic.imag,,,,imag,numpy.generic.imag,https://numpy.org/doc/stable/reference/generated/numpy.generic.imag.html,arkouda.array_api._elementwise_functions.imag,array_api._elementwise_functions.imag,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.imag,True
520,869,imag,,,,imag,numpy.imag,https://numpy.org/doc/stable/reference/generated/numpy.imag.html,arkouda.array_api._elementwise_functions.imag,array_api._elementwise_functions.imag,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.imag,True
521,870,generic.itemsize,,,,itemsize,numpy.generic.itemsize,https://numpy.org/doc/stable/reference/generated/numpy.generic.itemsize.html,,,,False
522,871,generic.ndim,,,,ndim,numpy.generic.ndim,https://numpy.org/doc/stable/reference/generated/numpy.generic.ndim.html,,,,False
523,872,ndarray.ndim,,,,ndim,numpy.ndarray.ndim,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.ndim.html,,,,False
524,873,generic.real,,,,real,numpy.generic.real,https://numpy.org/doc/stable/reference/generated/numpy.generic.real.html,arkouda.array_api._elementwise_functions.real,array_api._elementwise_functions.real,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.real,True
525,874,generic.shape,,,,shape,numpy.generic.shape,https://numpy.org/doc/stable/reference/generated/numpy.generic.shape.html,,,,False
526,875,ma.shape,,,,shape,numpy.ma.shape,https://numpy.org/doc/stable/reference/generated/numpy.ma.shape.html,,,,False
527,876,shape,,,,shape,numpy.shape,https://numpy.org/doc/stable/reference/generated/numpy.shape.html,,,,False
528,877,generic.size,,,,size,numpy.generic.size,https://numpy.org/doc/stable/reference/generated/numpy.generic.size.html,,,,False
529,878,ma.size,,,,size,numpy.ma.size,https://numpy.org/doc/stable/reference/generated/numpy.ma.size.html,,,,False
530,879,ndarray.size,,,,size,numpy.ndarray.size,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.size.html,,,,False
531,880,generic.strides,,,,strides,numpy.generic.strides,https://numpy.org/doc/stable/reference/generated/numpy.generic.strides.html,,,,False
532,881,generic.T,,,,T,numpy.generic.T,https://numpy.org/doc/stable/reference/generated/numpy.generic.T.html,,,,False
533,882,ndarray.T,,,,T,numpy.ndarray.T,https://numpy.org/doc/stable/reference/generated/numpy.ndarray.T.html,,,,False
534,883,genfromtxt,,,,genfromtxt,numpy.genfromtxt,https://numpy.org/doc/stable/reference/generated/numpy.genfromtxt.html,,,,False
535,884,geomspace,,,,geomspace,numpy.geomspace,https://numpy.org/doc/stable/reference/generated/numpy.geomspace.html,,,,False
536,885,get_include,,,,get_include,numpy.get_include,https://numpy.org/doc/stable/reference/generated/numpy.get_include.html,,,,False
537,886,get_printoptions,,,,get_printoptions,numpy.get_printoptions,https://numpy.org/doc/stable/reference/generated/numpy.get_printoptions.html,,,,False
538,887,getbufsize,,,,getbufsize,numpy.getbufsize,https://numpy.org/doc/stable/reference/generated/numpy.getbufsize.html,,,,False
539,888,geterr,,,,geterr,numpy.geterr,https://numpy.org/doc/stable/reference/generated/numpy.geterr.html,,,,False
540,889,geterrcall,,,,geterrcall,numpy.geterrcall,https://numpy.org/doc/stable/reference/generated/numpy.geterrcall.html,,,,False
541,890,geterrobj,,,,geterrobj,numpy.geterrobj,https://numpy.org/doc/stable/reference/generated/numpy.geterrobj.html,,,,False
542,891,gradient,,,,gradient,numpy.gradient,https://numpy.org/doc/stable/reference/generated/numpy.gradient.html,,,,False
543,892,hamming,,,,hamming,numpy.hamming,https://numpy.org/doc/stable/reference/generated/numpy.hamming.html,,,,False
544,893,hanning,,,,hanning,numpy.hanning,https://numpy.org/doc/stable/reference/generated/numpy.hanning.html,,,,False
545,894,heaviside,,,,heaviside,numpy.heaviside,https://numpy.org/doc/stable/reference/generated/numpy.heaviside.html,,,,False
546,895,histogram,,,,histogram,numpy.histogram,https://numpy.org/doc/stable/reference/generated/numpy.histogram.html,arkouda.numeric.histogram,numeric.histogram,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.histogram,True
547,896,histogram_bin_edges,,,,histogram_bin_edges,numpy.histogram_bin_edges,https://numpy.org/doc/stable/reference/generated/numpy.histogram_bin_edges.html,,,,False
548,897,histogram2d,,,,histogram2d,numpy.histogram2d,https://numpy.org/doc/stable/reference/generated/numpy.histogram2d.html,arkouda.numeric.histogram2d,numeric.histogram2d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.histogram2d,True
549,898,histogramdd,,,,histogramdd,numpy.histogramdd,https://numpy.org/doc/stable/reference/generated/numpy.histogramdd.html,arkouda.numeric.histogramdd,numeric.histogramdd,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.histogramdd,True
550,899,hsplit,,,,hsplit,numpy.hsplit,https://numpy.org/doc/stable/reference/generated/numpy.hsplit.html,,,,False
551,900,ma.hsplit,,,,hsplit,numpy.ma.hsplit,https://numpy.org/doc/stable/reference/generated/numpy.ma.hsplit.html,,,,False
552,901,hstack,,,,hstack,numpy.hstack,https://numpy.org/doc/stable/reference/generated/numpy.hstack.html,,,,False
553,902,ma.hstack,,,,hstack,numpy.ma.hstack,https://numpy.org/doc/stable/reference/generated/numpy.ma.hstack.html,,,,False
554,903,hypot,,,,hypot,numpy.hypot,https://numpy.org/doc/stable/reference/generated/numpy.hypot.html,,,,False
555,904,i0,,,,i0,numpy.i0,https://numpy.org/doc/stable/reference/generated/numpy.i0.html,,,,False
556,905,ma.identity,,,,identity,numpy.ma.identity,https://numpy.org/doc/stable/reference/generated/numpy.ma.identity.html,arkouda.util.identity,util.identity,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.identity,True
557,906,matlib.identity,,,,identity,numpy.matlib.identity,https://numpy.org/doc/stable/reference/generated/numpy.matlib.identity.html,arkouda.util.identity,util.identity,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.util.identity,True
558,907,iinfo,,,,iinfo,numpy.iinfo,https://numpy.org/doc/stable/reference/generated/numpy.iinfo.html,,,,False
559,908,in1d,,,,in1d,numpy.in1d,https://numpy.org/doc/stable/reference/generated/numpy.in1d.html,arkouda.pdarraysetops.in1d,pdarraysetops.in1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.in1d,True
560,909,ma.in1d,,,,in1d,numpy.ma.in1d,https://numpy.org/doc/stable/reference/generated/numpy.ma.in1d.html,arkouda.pdarraysetops.in1d,pdarraysetops.in1d,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraysetops.in1d,True
561,910,indices,,,,indices,numpy.indices,https://numpy.org/doc/stable/reference/generated/numpy.indices.html,,,,False
562,911,ma.indices,,,,indices,numpy.ma.indices,https://numpy.org/doc/stable/reference/generated/numpy.ma.indices.html,,,,False
563,912,info,,,,info,numpy.info,https://numpy.org/doc/stable/reference/generated/numpy.info.html,,,,False
564,913,inner,,,,inner,numpy.inner,https://numpy.org/doc/stable/reference/generated/numpy.inner.html,,,,False
