scipy_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/special/_orthogonal.py_chebyt,0.75,4,3,['arange' 'allclose' 'array' 'arange'],"['array_api._creation_functions.arange' 'pdarraycreation.array'
 'pdarraycreation.arange']"
/special/_orthogonal.py_chebyu,0.75,4,3,['array' 'arange' 'allclose' 'arange'],"['pdarraycreation.array' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/special/_orthogonal.py_df,1.0,0,0,[],[]
/special/_orthogonal.py_eval_func,1.0,0,0,[],[]
/special/_orthogonal.py_f,1.0,0,0,[],[]
/special/_orthogonal.py_genlaguerre,0.67,3,2,['allclose' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/special/_orthogonal.py_hermite,1.0,2,2,['linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/special/_orthogonal.py_hermitenorm,1.0,0,0,[],[]
/special/_orthogonal.py_jacobi,0.67,3,2,['allclose' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/special/_orthogonal.py_roots_chebyc,1.0,0,0,[],[]
/special/_orthogonal.py_roots_chebys,1.0,0,0,[],[]
/special/_orthogonal.py_roots_chebyt,1.0,4,4,['arange' 'arange' 'full_like' 'full_like'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'pdarraycreation.full_like' 'array_api._creation_functions.full_like']"
/special/_orthogonal.py_roots_chebyu,1.0,6,6,['arange' 'cos' 'sin' 'sin' 'cos' 'arange'],"['pdarraycreation.arange' 'array_api._elementwise_functions.cos'
 'numeric.sin' 'array_api._elementwise_functions.sin' 'numeric.cos'
 'array_api._creation_functions.arange']"
/special/_orthogonal.py_roots_gegenbauer,0.75,4,3,['pi' 'array' 'sqrt' 'sqrt'],"['pdarraycreation.array' 'array_api._elementwise_functions.sqrt'
 'pdarrayclass.sqrt']"
/special/_orthogonal.py_roots_genlaguerre,1.0,1,1,['array'],['pdarraycreation.array']
/special/_orthogonal.py_roots_hermite,0.67,3,2,['pi' 'sqrt' 'sqrt'],['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']
/special/_orthogonal.py_roots_hermitenorm,0.67,3,2,['sqrt' 'sqrt' 'pi'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/special/_orthogonal.py_roots_jacobi,1.0,4,4,['log' 'exp' 'log' 'exp'],"['array_api._elementwise_functions.log'
 'array_api._elementwise_functions.exp' 'numeric.log' 'numeric.exp']"
/special/_orthogonal.py_roots_laguerre,1.0,0,0,[],[]
/special/_orthogonal.py_roots_legendre,1.0,2,2,['log' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/special/_orthogonal.py_roots_sh_chebyt,1.0,0,0,[],[]
/special/_orthogonal.py_roots_sh_chebyu,1.0,0,0,[],[]
/special/_orthogonal.py_roots_sh_jacobi,1.0,0,0,[],[]
/special/_orthogonal.py_roots_sh_legendre,1.0,0,0,[],[]
/special/_orthogonal.py_sh_chebyt,1.0,0,0,[],[]
/special/_orthogonal.py_sh_chebyu,1.0,0,0,[],[]
/special/_orthogonal.py_sh_jacobi,1.0,0,0,[],[]
/special/_orthogonal.py_sh_legendre,1.0,0,0,[],[]
/special/_precompute/cosine_cdf.py_f,1.0,0,0,[],[]
/special/_precompute/expn_asy.py_generate_A,1.0,0,0,[],[]
/special/_precompute/expn_asy.py_main,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_compute_a,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_compute_alpha,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_compute_d,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_compute_g,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_eta,1.0,0,0,[],[]
/special/_precompute/gammainc_asy.py_main,1.0,0,0,[],[]
/special/_precompute/gammainc_data.py_gammainc,1.0,0,0,[],[]
/special/_precompute/gammainc_data.py_gammaincc,1.0,0,0,[],[]
/special/_precompute/gammainc_data.py_h,1.0,0,0,[],[]
/special/_precompute/gammainc_data.py_main,0.85,13,11,"['cos' 'array' 'logspace' 'arctan' 'sin' 'cos' 'floor' 'floor' 'meshgrid'
 'sin' 'log10' 'savetxt' 'log10']","['array_api._elementwise_functions.cos' 'pdarraycreation.array'
 'numeric.arctan' 'numeric.sin' 'numeric.cos'
 'array_api._elementwise_functions.floor' 'numeric.floor'
 'array_api._creation_functions.meshgrid'
 'array_api._elementwise_functions.sin'
 'array_api._elementwise_functions.log10' 'numeric.log10']"
/special/_precompute/hyp2f1_data.py__make_hyp2f1_test_case,1.0,0,0,[],[]
/special/_precompute/hyp2f1_data.py_get_region,1.0,0,0,[],[]
/special/_precompute/hyp2f1_data.py_get_result,1.0,2,2,['isnan' 'isnan'],['numeric.isnan' 'array_api._elementwise_functions.isnan']
/special/_precompute/hyp2f1_data.py_get_result_no_mp,1.0,0,0,[],[]
/special/_precompute/hyp2f1_data.py_get_results,1.0,0,0,[],[]
/special/_precompute/hyp2f1_data.py_make_hyp2f1_test_cases,1.0,0,0,[],[]
/special/_precompute/lambertw.py_lambertw_pade,1.0,0,0,[],[]
/special/_precompute/lambertw.py_main,0.91,11,10,"['linspace' 'sqrt' 'linspace' 'array' 'sqrt' 'polyval' 'log' 'meshgrid'
 'log' 'exp' 'exp']","['array_api._creation_functions.linspace' 'pdarrayclass.sqrt'
 'pdarraycreation.linspace' 'pdarraycreation.array'
 'array_api._elementwise_functions.sqrt' 'numeric.log'
 'array_api._creation_functions.meshgrid'
 'array_api._elementwise_functions.log' 'numeric.exp'
 'array_api._elementwise_functions.exp']"
/special/_precompute/loggamma.py_main,1.0,0,0,[],[]
/special/_precompute/loggamma.py_stirling_series,1.0,0,0,[],[]
/special/_precompute/loggamma.py_taylor_series_at_1,1.0,0,0,[],[]
/special/_precompute/struve_convergence.py_do_plot,0.8,5,4,['linspace' 'linspace' 'sort' 'r_' 'sort'],"['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'array_api._sorting_functions.sort' 'sorting.sort']"
/special/_precompute/struve_convergence.py_err_metric,1.0,2,2,['isinf' 'isinf'],['array_api._elementwise_functions.isinf' 'numeric.isinf']
/special/_precompute/struve_convergence.py_main,1.0,0,0,[],[]
/special/_precompute/struve_convergence.py_sh,1.0,0,0,[],[]
/special/_precompute/utils.py_lagrange_inversion,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_asymptotic_series,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_coef_C,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_dg_series,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_eval,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_fp,1.0,3,3,['power' 'cos' 'cos'],['pdarrayclass.power' 'array_api._elementwise_functions.cos' 'numeric.cos']
/special/_precompute/wright_bessel.py_func,1.0,4,4,['exp' 'log' 'log' 'exp'],"['numeric.exp' 'numeric.log' 'array_api._elementwise_functions.log'
 'array_api._elementwise_functions.exp']"
/special/_precompute/wright_bessel.py_g,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_optimal_epsilon_integral,1.0,0,0,[],[]
/special/_precompute/wright_bessel.py_pg_series,1.0,0,0,[],[]
/special/_precompute/wright_bessel_data.py_main,0.67,6,4,['savetxt' 'full_like' 'full_like' 'finfo' 'meshgrid' 'array'],"['pdarraycreation.full_like' 'array_api._creation_functions.full_like'
 'array_api._creation_functions.meshgrid' 'pdarraycreation.array']"
/special/_precompute/wright_bessel_data.py_rgamma_cached,1.0,0,0,[],[]
/special/_precompute/wrightomega.py_main,0.0,1,0,['finfo'],[]
/special/_precompute/wrightomega.py_mpmath_wrightomega,1.0,0,0,[],[]
/special/_precompute/wrightomega.py_wrightomega_exp_error,1.0,0,0,[],[]
/special/_precompute/wrightomega.py_wrightomega_series_error,1.0,0,0,[],[]
/special/_precompute/zetac.py_main,1.0,0,0,[],[]
/special/_precompute/zetac.py_zetac_series,1.0,0,0,[],[]
/special/_spfun_stats.py_multigammaln,0.85,13,11,"['sum' 'log' 'log' 'arange' 'arange' 'asarray' 'floor' 'isscalar' 'sum'
 'any' 'pi' 'any' 'floor']","['array_api._statistical_functions.sum' 'numeric.log'
 'array_api._elementwise_functions.log' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray'
 'array_api._elementwise_functions.floor' 'pdarrayclass.sum'
 'pdarrayclass.any' 'array_api._utility_functions.any' 'numeric.floor']"
/special/_spherical_bessel.py_spherical_in,0.8,5,4,['arange' 'allclose' 'asarray' 'dtype' 'arange'],"['pdarraycreation.arange' 'array_api._creation_functions.asarray'
 'dtypes.dtype' 'array_api._creation_functions.arange']"
/special/_spherical_bessel.py_spherical_jn,0.8,5,4,['dtype' 'allclose' 'arange' 'arange' 'asarray'],"['dtypes.dtype' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray']"
/special/_spherical_bessel.py_spherical_kn,0.8,5,4,['dtype' 'asarray' 'arange' 'allclose' 'arange'],"['dtypes.dtype' 'array_api._creation_functions.asarray'
 'pdarraycreation.arange' 'array_api._creation_functions.arange']"
/special/_spherical_bessel.py_spherical_yn,0.8,5,4,['arange' 'arange' 'allclose' 'dtype' 'asarray'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'dtypes.dtype' 'array_api._creation_functions.asarray']"
/special/_support_alternative_backends.py_f,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/special/_support_alternative_backends.py_get_array_special_func,1.0,0,0,[],[]
/special/_support_alternative_backends.py_support_alternative_backends,1.0,0,0,[],[]
/special/_support_alternative_backends.py_wrapped,1.0,0,0,[],[]
/special/_testutils.py___init__,1.0,0,0,[],[]
/special/_testutils.py___repr__,0.67,3,2,['iscomplexobj' 'any' 'any'],['array_api._utility_functions.any' 'pdarrayclass.any']
/special/_testutils.py_assert_func_equal,0.5,2,1,['asarray' 'c_'],['array_api._creation_functions.asarray']
/special/_testutils.py_check,0.5,4,2,['ones' 'iscomplexobj' 'ones' 'bool_'],['pdarraycreation.ones' 'array_api._creation_functions.ones']
/special/_testutils.py_check_version,1.0,0,0,[],[]
/special/_testutils.py_eval_func_at_params,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/special/_testutils.py_fmt,0.0,1,0,['array2string'],[]
/special/_testutils.py_get_tolerances,0.25,4,1,['dtype' 'finfo' 'inexact' 'issubdtype'],['dtypes.dtype']
/special/_testutils.py_with_special_errors,1.0,0,0,[],[]
/special/_testutils.py_wrapper,1.0,0,0,[],[]
/special/add_newdocs.py___dir__,1.0,0,0,[],[]
/special/add_newdocs.py___getattr__,1.0,0,0,[],[]
/special/amos_wrappers.c_airy_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cairy_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cairy_wrap_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cairy_wrap_e_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesh_wrap1,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesh_wrap1_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesh_wrap2,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesh_wrap2_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesi_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesi_wrap_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesi_wrap_e_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesj_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesj_wrap_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesj_wrap_e_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesj_wrap_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesk_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesk_wrap_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesk_wrap_e_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesk_wrap_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesk_wrap_real_int,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesy_wrap,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesy_wrap_e,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesy_wrap_e_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cbesy_wrap_real,1.0,0,0,[],[]
/special/amos_wrappers.c_cos_pi,1.0,0,0,[],[]
/special/amos_wrappers.c_ierr_to_sferr,1.0,0,0,[],[]
/special/amos_wrappers.c_reflect_i,1.0,0,0,[],[]
/special/amos_wrappers.c_reflect_jy,1.0,0,0,[],[]
/special/amos_wrappers.c_rotate,1.0,0,0,[],[]
/special/amos_wrappers.c_rotate_i,1.0,0,0,[],[]
/special/amos_wrappers.c_rotate_jy,1.0,0,0,[],[]
/special/amos_wrappers.c_set_nan_if_no_computation_done,1.0,0,0,[],[]
/special/amos_wrappers.c_sin_pi,1.0,0,0,[],[]
/special/basic.py___dir__,1.0,0,0,[],[]
/special/basic.py___getattr__,1.0,0,0,[],[]
/special/cephes/airy.c_airy,1.0,0,0,[],[]
/special/cephes/bdtr.c_bdtr,1.0,0,0,[],[]
/special/cephes/bdtr.c_bdtrc,1.0,0,0,[],[]
/special/cephes/bdtr.c_bdtri,1.0,0,0,[],[]
/special/cephes/besselpoly.c_besselpoly,1.0,0,0,[],[]
/special/cephes/beta.c_beta,1.0,0,0,[],[]
/special/cephes/beta.c_beta_negint,1.0,0,0,[],[]
/special/cephes/beta.c_lbeta,1.0,0,0,[],[]
/special/cephes/beta.c_lbeta_asymp,1.0,0,0,[],[]
/special/cephes/beta.c_lbeta_negint,1.0,0,0,[],[]
/special/cephes/btdtr.c_btdtr,1.0,0,0,[],[]
/special/cephes/cbrt.c_cbrt,1.0,0,0,[],[]
/special/cephes/chbevl.c_chbevl,1.0,0,0,[],[]
/special/cephes/chdtr.c_chdtr,1.0,0,0,[],[]
/special/cephes/chdtr.c_chdtrc,1.0,0,0,[],[]
/special/cephes/chdtr.c_chdtri,1.0,0,0,[],[]
/special/cephes/dawsn.c_dawsn,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_error,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_exp,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_exp_d,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_expm1,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_log,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_log10,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_log1p,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_log_d,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_npow,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_npwr,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_nroot,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_polyeval,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_polyroot,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_pow,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_rand,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_sqrt,1.0,0,0,[],[]
/special/cephes/dd_real.c_dd_sqrt_d,1.0,0,0,[],[]
/special/cephes/dd_real.c_expm1_rational_approx,1.0,0,0,[],[]
/special/cephes/dd_real.c_get_double_expn,1.0,0,0,[],[]
/special/cephes/ellie.c_ellie,1.0,0,0,[],[]
/special/cephes/ellie.c_ellie_neg_m,1.0,0,0,[],[]
/special/cephes/ellik.c_ellik,1.0,0,0,[],[]
/special/cephes/ellik.c_ellik_neg_m,1.0,0,0,[],[]
/special/cephes/ellpe.c_ellpe,1.0,0,0,[],[]
/special/cephes/ellpj.c_ellpj,1.0,0,0,[],[]
/special/cephes/ellpk.c_ellpk,1.0,0,0,[],[]
/special/cephes/erfinv.c_erfcinv,1.0,0,0,[],[]
/special/cephes/erfinv.c_erfinv,1.0,0,0,[],[]
/special/cephes/exp10.c_exp10,1.0,0,0,[],[]
/special/cephes/exp2.c_exp2,1.0,0,0,[],[]
/special/cephes/expn.c_expn,1.0,0,0,[],[]
/special/cephes/expn.c_expn_large_n,1.0,0,0,[],[]
/special/cephes/fdtr.c_fdtr,1.0,0,0,[],[]
/special/cephes/fdtr.c_fdtrc,1.0,0,0,[],[]
/special/cephes/fdtr.c_fdtri,1.0,0,0,[],[]
/special/cephes/fresnl.c_fresnl,1.0,0,0,[],[]
/special/cephes/gamma.c_Gamma,1.0,0,0,[],[]
/special/cephes/gamma.c_lgam,1.0,0,0,[],[]
/special/cephes/gamma.c_lgam_sgn,1.0,0,0,[],[]
/special/cephes/gamma.c_stirf,1.0,0,0,[],[]
/special/cephes/gammasgn.c_gammasgn,1.0,0,0,[],[]
/special/cephes/gdtr.c_gdtr,1.0,0,0,[],[]
/special/cephes/gdtr.c_gdtrc,1.0,0,0,[],[]
/special/cephes/gdtr.c_gdtri,1.0,0,0,[],[]
/special/cephes/hyp2f1.c_hyp2f1,1.0,0,0,[],[]
/special/cephes/hyp2f1.c_hyp2f1_neg_c_equal_bc,1.0,0,0,[],[]
/special/cephes/hyp2f1.c_hyp2f1ra,1.0,0,0,[],[]
/special/cephes/hyp2f1.c_hys2f1,1.0,0,0,[],[]
/special/cephes/hyp2f1.c_hyt2f1,1.0,0,0,[],[]
/special/cephes/hyperg.c_hy1f1a,1.0,0,0,[],[]
/special/cephes/hyperg.c_hy1f1p,1.0,0,0,[],[]
/special/cephes/hyperg.c_hyp2f0,1.0,0,0,[],[]
/special/cephes/hyperg.c_hyperg,1.0,0,0,[],[]
/special/cephes/i0.c_i0,1.0,0,0,[],[]
/special/cephes/i0.c_i0e,1.0,0,0,[],[]
/special/cephes/i1.c_i1,1.0,0,0,[],[]
/special/cephes/i1.c_i1e,1.0,0,0,[],[]
/special/cephes/igam.c_asymptotic_series,1.0,0,0,[],[]
/special/cephes/igam.c_igam,1.0,0,0,[],[]
/special/cephes/igam.c_igam_fac,1.0,0,0,[],[]
/special/cephes/igam.c_igam_series,1.0,0,0,[],[]
/special/cephes/igam.c_igamc,1.0,0,0,[],[]
/special/cephes/igam.c_igamc_continued_fraction,1.0,0,0,[],[]
/special/cephes/igam.c_igamc_series,1.0,0,0,[],[]
/special/cephes/igami.c_didonato_SN,1.0,0,0,[],[]
/special/cephes/igami.c_find_inverse_gamma,1.0,0,0,[],[]
/special/cephes/igami.c_find_inverse_s,1.0,0,0,[],[]
/special/cephes/igami.c_igamci,1.0,0,0,[],[]
/special/cephes/igami.c_igami,1.0,0,0,[],[]
/special/cephes/incbet.c_incbcf,1.0,0,0,[],[]
/special/cephes/incbet.c_incbd,1.0,0,0,[],[]
/special/cephes/incbet.c_incbet,1.0,0,0,[],[]
/special/cephes/incbet.c_pseries,1.0,0,0,[],[]
/special/cephes/incbi.c_incbi,1.0,0,0,[],[]
/special/cephes/j0.c_j0,1.0,0,0,[],[]
/special/cephes/j0.c_y0,1.0,0,0,[],[]
/special/cephes/j1.c_j1,1.0,0,0,[],[]
/special/cephes/j1.c_y1,1.0,0,0,[],[]
/special/cephes/jv.c_hankel,1.0,0,0,[],[]
/special/cephes/jv.c_jnt,1.0,0,0,[],[]
/special/cephes/jv.c_jnx,1.0,0,0,[],[]
/special/cephes/jv.c_jv,1.0,0,0,[],[]
/special/cephes/jv.c_jvs,1.0,0,0,[],[]
/special/cephes/jv.c_recur,1.0,0,0,[],[]
/special/cephes/k0.c_k0,1.0,0,0,[],[]
/special/cephes/k0.c_k0e,1.0,0,0,[],[]
/special/cephes/k1.c_k1,1.0,0,0,[],[]
/special/cephes/k1.c_k1e,1.0,0,0,[],[]
/special/cephes/kn.c_kn,1.0,0,0,[],[]
/special/cephes/kolmogorov.c__kolmogi,1.0,0,0,[],[]
/special/cephes/kolmogorov.c__kolmogorov,1.0,0,0,[],[]
/special/cephes/kolmogorov.c__smirnov,1.0,0,0,[],[]
/special/cephes/kolmogorov.c__smirnovi,1.0,0,0,[],[]
/special/cephes/kolmogorov.c__within_tol,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_computeAv,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_kolmogc,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_kolmogci,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_kolmogi,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_kolmogorov,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_kolmogp,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_logpow4,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_logpow4_D,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_modNX,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_nextPowerOf2,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_pow2,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_pow2Scaled_D,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_pow4,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_pow4_D,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_pow_D,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_smirnov,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_smirnovc,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_smirnovci,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_smirnovi,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_smirnovp,1.0,0,0,[],[]
/special/cephes/kolmogorov.c_updateBinomial,1.0,0,0,[],[]
/special/cephes/lanczos.c_lanczos_sum,1.0,0,0,[],[]
/special/cephes/lanczos.c_lanczos_sum_expg_scaled,1.0,0,0,[],[]
/special/cephes/lanczos.c_lanczos_sum_near_1,1.0,0,0,[],[]
/special/cephes/lanczos.c_lanczos_sum_near_2,1.0,0,0,[],[]
/special/cephes/nbdtr.c_nbdtr,1.0,0,0,[],[]
/special/cephes/nbdtr.c_nbdtrc,1.0,0,0,[],[]
/special/cephes/nbdtr.c_nbdtri,1.0,0,0,[],[]
/special/cephes/ndtr.c_erf,1.0,0,0,[],[]
/special/cephes/ndtr.c_erfc,1.0,0,0,[],[]
/special/cephes/ndtr.c_ndtr,1.0,0,0,[],[]
/special/cephes/ndtri.c_ndtri,1.0,0,0,[],[]
/special/cephes/owens_t.c_get_method,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT1,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT2,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT3,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT4,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT5,1.0,0,0,[],[]
/special/cephes/owens_t.c_owensT6,1.0,0,0,[],[]
/special/cephes/owens_t.c_owens_t,1.0,0,0,[],[]
/special/cephes/owens_t.c_owens_t_dispatch,1.0,0,0,[],[]
/special/cephes/owens_t.c_owens_t_norm1,1.0,0,0,[],[]
/special/cephes/owens_t.c_owens_t_norm2,1.0,0,0,[],[]
/special/cephes/pdtr.c_pdtr,1.0,0,0,[],[]
/special/cephes/pdtr.c_pdtrc,1.0,0,0,[],[]
/special/cephes/pdtr.c_pdtri,1.0,0,0,[],[]
/special/cephes/poch.c_is_nonpos_int,1.0,0,0,[],[]
/special/cephes/poch.c_poch,1.0,0,0,[],[]
/special/cephes/psi.c_digamma_imp_1_2,1.0,0,0,[],[]
/special/cephes/psi.c_psi,1.0,0,0,[],[]
/special/cephes/psi.c_psi_asy,1.0,0,0,[],[]
/special/cephes/rgamma.c_rgamma,1.0,0,0,[],[]
/special/cephes/round.c_round,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_CF1_ik,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_CF2_ik,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_ikv_asymptotic_uniform,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_ikv_temme,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_iv,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_iv_asymptotic,1.0,0,0,[],[]
/special/cephes/scipy_iv.c_temme_ik_series,1.0,0,0,[],[]
/special/cephes/shichi.c_hyp3f0,1.0,0,0,[],[]
/special/cephes/shichi.c_shichi,1.0,0,0,[],[]
/special/cephes/sici.c_sici,1.0,0,0,[],[]
/special/cephes/sindg.c_cosdg,1.0,0,0,[],[]
/special/cephes/sindg.c_radian,1.0,0,0,[],[]
/special/cephes/sindg.c_sindg,1.0,0,0,[],[]
/special/cephes/sinpi.c_cospi,1.0,0,0,[],[]
/special/cephes/sinpi.c_sinpi,1.0,0,0,[],[]
/special/cephes/spence.c_spence,1.0,0,0,[],[]
/special/cephes/stdtr.c_stdtr,1.0,0,0,[],[]
/special/cephes/stdtr.c_stdtri,1.0,0,0,[],[]
/special/cephes/struve.c_bessel_j,1.0,0,0,[],[]
/special/cephes/struve.c_bessel_y,1.0,0,0,[],[]
/special/cephes/struve.c_struve_asymp_large_z,1.0,0,0,[],[]
/special/cephes/struve.c_struve_bessel_series,1.0,0,0,[],[]
/special/cephes/struve.c_struve_h,1.0,0,0,[],[]
/special/cephes/struve.c_struve_hl,1.0,0,0,[],[]
/special/cephes/struve.c_struve_l,1.0,0,0,[],[]
/special/cephes/struve.c_struve_power_series,1.0,0,0,[],[]
/special/cephes/tandg.c_cotdg,1.0,0,0,[],[]
/special/cephes/tandg.c_tancot,1.0,0,0,[],[]
/special/cephes/tandg.c_tandg,1.0,0,0,[],[]
/special/cephes/tukey.c_tukeylambdacdf,1.0,0,0,[],[]
/special/cephes/unity.c_cosm1,1.0,0,0,[],[]
/special/cephes/unity.c_expm1,1.0,0,0,[],[]
/special/cephes/unity.c_lgam1p,1.0,0,0,[],[]
/special/cephes/unity.c_lgam1p_taylor,1.0,0,0,[],[]
/special/cephes/unity.c_log1p,1.0,0,0,[],[]
/special/cephes/unity.c_log1pmx,1.0,0,0,[],[]
/special/cephes/yn.c_yn,1.0,0,0,[],[]
/special/cephes/yv.c_yv,1.0,0,0,[],[]
/special/cephes/zeta.c_zeta,1.0,0,0,[],[]
/special/cephes/zetac.c_riemann_zeta,1.0,0,0,[],[]
/special/cephes/zetac.c_zeta_reflection,1.0,0,0,[],[]
/special/cephes/zetac.c_zetac,1.0,0,0,[],[]
/special/cephes/zetac.c_zetac_positive,1.0,0,0,[],[]
/special/cephes/zetac.c_zetac_smallneg,1.0,0,0,[],[]
/special/orthogonal.py___dir__,1.0,0,0,[],[]
/special/orthogonal.py___getattr__,1.0,0,0,[],[]
/special/scaled_exp1.c_expint1_factor_cont_frac,1.0,0,0,[],[]
/special/scaled_exp1.c_scaled_exp1,1.0,0,0,[],[]
/special/sf_error.c_sf_error,1.0,0,0,[],[]
/special/sf_error.c_sf_error_check_fpe,1.0,0,0,[],[]
/special/sf_error.c_sf_error_get_action,1.0,0,0,[],[]
/special/sf_error.c_sf_error_set_action,1.0,0,0,[],[]
/special/sf_error.c_sf_error_v,1.0,0,0,[],[]
/special/sf_error.py___dir__,1.0,0,0,[],[]
/special/sf_error.py___getattr__,1.0,0,0,[],[]
/special/specfun.py___dir__,1.0,0,0,[],[]
/special/specfun.py___getattr__,1.0,0,0,[],[]
/special/specfun_wrappers.c_bei_wrap,1.0,0,0,[],[]
/special/specfun_wrappers.c_beip_wrap,1.0,0,0,[],[]
/special/specfun_wrappers.c_ber_wrap,1.0,0,0,[],[]
/special/specfun_wrappers.c_berp_wrap,1.0,0,0,[],[]
/special/specfun_wrappers.c_cem_cva_wrap,1.0,0,0,[],[]
