,index,function_np,total_np_calls,num_statsmodels_funs_used_by,used_by_statsmodels,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
1109,1458,polynomial.chebyshev.cheb2poly,,,,cheb2poly,numpy.polynomial.chebyshev.cheb2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.cheb2poly.html,,,,False
1110,1459,polynomial.chebyshev.chebadd,,,,chebadd,numpy.polynomial.chebyshev.chebadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebadd.html,,,,False
1111,1460,polynomial.chebyshev.chebcompanion,,,,chebcompanion,numpy.polynomial.chebyshev.chebcompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebcompanion.html,,,,False
1112,1461,polynomial.chebyshev.chebder,,,,chebder,numpy.polynomial.chebyshev.chebder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebder.html,,,,False
1113,1462,polynomial.chebyshev.chebdiv,,,,chebdiv,numpy.polynomial.chebyshev.chebdiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebdiv.html,,,,False
1114,1463,polynomial.chebyshev.chebdomain,,,,chebdomain,numpy.polynomial.chebyshev.chebdomain,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebdomain.html,,,,False
1115,1464,polynomial.chebyshev.chebfit,,,,chebfit,numpy.polynomial.chebyshev.chebfit,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebfit.html,,,,False
1116,1465,polynomial.chebyshev.chebfromroots,,,,chebfromroots,numpy.polynomial.chebyshev.chebfromroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebfromroots.html,,,,False
1117,1466,polynomial.chebyshev.chebgauss,,,,chebgauss,numpy.polynomial.chebyshev.chebgauss,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebgauss.html,,,,False
1118,1467,polynomial.chebyshev.chebgrid2d,,,,chebgrid2d,numpy.polynomial.chebyshev.chebgrid2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebgrid2d.html,,,,False
1119,1468,polynomial.chebyshev.chebgrid3d,,,,chebgrid3d,numpy.polynomial.chebyshev.chebgrid3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebgrid3d.html,,,,False
1120,1469,polynomial.chebyshev.chebint,,,,chebint,numpy.polynomial.chebyshev.chebint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebint.html,,,,False
1121,1470,polynomial.chebyshev.chebinterpolate,,,,chebinterpolate,numpy.polynomial.chebyshev.chebinterpolate,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebinterpolate.html,,,,False
1122,1471,polynomial.chebyshev.chebline,,,,chebline,numpy.polynomial.chebyshev.chebline,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebline.html,,,,False
1123,1472,polynomial.chebyshev.chebmul,,,,chebmul,numpy.polynomial.chebyshev.chebmul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebmul.html,,,,False
1124,1473,polynomial.chebyshev.chebmulx,,,,chebmulx,numpy.polynomial.chebyshev.chebmulx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebmulx.html,,,,False
1125,1474,polynomial.chebyshev.chebone,,,,chebone,numpy.polynomial.chebyshev.chebone,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebone.html,,,,False
1126,1475,polynomial.chebyshev.chebpow,,,,chebpow,numpy.polynomial.chebyshev.chebpow,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebpow.html,,,,False
1127,1476,polynomial.chebyshev.chebpts1,,,,chebpts1,numpy.polynomial.chebyshev.chebpts1,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebpts1.html,,,,False
1128,1477,polynomial.chebyshev.chebpts2,,,,chebpts2,numpy.polynomial.chebyshev.chebpts2,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebpts2.html,,,,False
1129,1478,polynomial.chebyshev.chebroots,,,,chebroots,numpy.polynomial.chebyshev.chebroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebroots.html,,,,False
1130,1479,polynomial.chebyshev.chebsub,,,,chebsub,numpy.polynomial.chebyshev.chebsub,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebsub.html,,,,False
1131,1480,polynomial.chebyshev.chebtrim,,,,chebtrim,numpy.polynomial.chebyshev.chebtrim,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebtrim.html,,,,False
1132,1481,polynomial.chebyshev.chebval,,,,chebval,numpy.polynomial.chebyshev.chebval,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebval.html,,,,False
1133,1482,polynomial.chebyshev.chebval2d,,,,chebval2d,numpy.polynomial.chebyshev.chebval2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebval2d.html,,,,False
1134,1483,polynomial.chebyshev.chebval3d,,,,chebval3d,numpy.polynomial.chebyshev.chebval3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebval3d.html,,,,False
1135,1484,polynomial.chebyshev.chebvander,,,,chebvander,numpy.polynomial.chebyshev.chebvander,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebvander.html,,,,False
1136,1485,polynomial.chebyshev.chebvander2d,,,,chebvander2d,numpy.polynomial.chebyshev.chebvander2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebvander2d.html,,,,False
1137,1486,polynomial.chebyshev.chebvander3d,,,,chebvander3d,numpy.polynomial.chebyshev.chebvander3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebvander3d.html,,,,False
1138,1487,polynomial.chebyshev.chebweight,,,,chebweight,numpy.polynomial.chebyshev.chebweight,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebweight.html,,,,False
1139,1488,polynomial.chebyshev.chebx,,,,chebx,numpy.polynomial.chebyshev.chebx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebx.html,,,,False
1140,1489,polynomial.chebyshev.Chebyshev,,,,Chebyshev,numpy.polynomial.chebyshev.Chebyshev,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.Chebyshev.html,,,,False
1141,1490,polynomial.chebyshev.chebzero,,,,chebzero,numpy.polynomial.chebyshev.chebzero,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.chebzero.html,,,,False
1142,1491,polynomial.chebyshev.poly2cheb,,,,poly2cheb,numpy.polynomial.chebyshev.poly2cheb,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.chebyshev.poly2cheb.html,,,,False
1143,1492,polynomial.hermite_e.herme2poly,,,,herme2poly,numpy.polynomial.hermite_e.herme2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.herme2poly.html,,,,False
1144,1493,polynomial.hermite_e.hermeadd,,,,hermeadd,numpy.polynomial.hermite_e.hermeadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeadd.html,,,,False
1145,1494,polynomial.hermite_e.hermecompanion,,,,hermecompanion,numpy.polynomial.hermite_e.hermecompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermecompanion.html,,,,False
1146,1495,polynomial.hermite_e.hermeder,,,,hermeder,numpy.polynomial.hermite_e.hermeder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeder.html,,,,False
1147,1496,polynomial.hermite_e.hermediv,,,,hermediv,numpy.polynomial.hermite_e.hermediv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermediv.html,,,,False
1148,1497,polynomial.hermite_e.hermedomain,,,,hermedomain,numpy.polynomial.hermite_e.hermedomain,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermedomain.html,,,,False
1149,1498,polynomial.hermite_e.hermefit,,,,hermefit,numpy.polynomial.hermite_e.hermefit,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermefit.html,,,,False
1150,1499,polynomial.hermite_e.hermefromroots,,,,hermefromroots,numpy.polynomial.hermite_e.hermefromroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermefromroots.html,,,,False
1151,1500,polynomial.hermite_e.hermegauss,,,,hermegauss,numpy.polynomial.hermite_e.hermegauss,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermegauss.html,,,,False
1152,1501,polynomial.hermite_e.hermegrid2d,,,,hermegrid2d,numpy.polynomial.hermite_e.hermegrid2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermegrid2d.html,,,,False
1153,1502,polynomial.hermite_e.hermegrid3d,,,,hermegrid3d,numpy.polynomial.hermite_e.hermegrid3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermegrid3d.html,,,,False
1154,1503,polynomial.hermite_e.hermeint,,,,hermeint,numpy.polynomial.hermite_e.hermeint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeint.html,,,,False
1155,1504,polynomial.hermite_e.hermeline,,,,hermeline,numpy.polynomial.hermite_e.hermeline,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeline.html,,,,False
1156,1505,polynomial.hermite_e.hermemul,,,,hermemul,numpy.polynomial.hermite_e.hermemul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermemul.html,,,,False
1157,1506,polynomial.hermite_e.hermemulx,,,,hermemulx,numpy.polynomial.hermite_e.hermemulx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermemulx.html,,,,False
1158,1507,polynomial.hermite_e.hermeone,,,,hermeone,numpy.polynomial.hermite_e.hermeone,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeone.html,,,,False
1159,1508,polynomial.hermite_e.hermepow,,,,hermepow,numpy.polynomial.hermite_e.hermepow,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermepow.html,,,,False
1160,1509,polynomial.hermite_e.hermeroots,,,,hermeroots,numpy.polynomial.hermite_e.hermeroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeroots.html,,,,False
1161,1510,polynomial.hermite_e.hermesub,,,,hermesub,numpy.polynomial.hermite_e.hermesub,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermesub.html,,,,False
1162,1511,polynomial.hermite_e.hermetrim,,,,hermetrim,numpy.polynomial.hermite_e.hermetrim,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermetrim.html,,,,False
1163,1512,polynomial.hermite_e.hermeval,,,,hermeval,numpy.polynomial.hermite_e.hermeval,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeval.html,,,,False
1164,1513,polynomial.hermite_e.hermeval2d,,,,hermeval2d,numpy.polynomial.hermite_e.hermeval2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeval2d.html,,,,False
1165,1514,polynomial.hermite_e.hermeval3d,,,,hermeval3d,numpy.polynomial.hermite_e.hermeval3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeval3d.html,,,,False
1166,1515,polynomial.hermite_e.hermevander,,,,hermevander,numpy.polynomial.hermite_e.hermevander,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermevander.html,,,,False
1167,1516,polynomial.hermite_e.hermevander2d,,,,hermevander2d,numpy.polynomial.hermite_e.hermevander2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermevander2d.html,,,,False
1168,1517,polynomial.hermite_e.hermevander3d,,,,hermevander3d,numpy.polynomial.hermite_e.hermevander3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermevander3d.html,,,,False
1169,1518,polynomial.hermite_e.hermeweight,,,,hermeweight,numpy.polynomial.hermite_e.hermeweight,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermeweight.html,,,,False
1170,1519,polynomial.hermite_e.hermex,,,,hermex,numpy.polynomial.hermite_e.hermex,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermex.html,,,,False
1171,1520,polynomial.hermite_e.hermezero,,,,hermezero,numpy.polynomial.hermite_e.hermezero,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.hermezero.html,,,,False
1172,1521,polynomial.hermite_e.HermiteE,,,,HermiteE,numpy.polynomial.hermite_e.HermiteE,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.HermiteE.html,,,,False
1173,1522,polynomial.hermite_e.poly2herme,,,,poly2herme,numpy.polynomial.hermite_e.poly2herme,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite_e.poly2herme.html,,,,False
1174,1523,polynomial.hermite.herm2poly,,,,herm2poly,numpy.polynomial.hermite.herm2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.herm2poly.html,,,,False
1175,1524,polynomial.hermite.hermadd,,,,hermadd,numpy.polynomial.hermite.hermadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermadd.html,,,,False
1176,1525,polynomial.hermite.hermcompanion,,,,hermcompanion,numpy.polynomial.hermite.hermcompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermcompanion.html,,,,False
1177,1526,polynomial.hermite.hermder,,,,hermder,numpy.polynomial.hermite.hermder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermder.html,,,,False
1178,1527,polynomial.hermite.hermdiv,,,,hermdiv,numpy.polynomial.hermite.hermdiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermdiv.html,,,,False
1179,1528,polynomial.hermite.hermdomain,,,,hermdomain,numpy.polynomial.hermite.hermdomain,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermdomain.html,,,,False
1180,1529,polynomial.hermite.hermfit,,,,hermfit,numpy.polynomial.hermite.hermfit,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermfit.html,,,,False
1181,1530,polynomial.hermite.hermfromroots,,,,hermfromroots,numpy.polynomial.hermite.hermfromroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermfromroots.html,,,,False
1182,1531,polynomial.hermite.hermgauss,,,,hermgauss,numpy.polynomial.hermite.hermgauss,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermgauss.html,,,,False
1183,1532,polynomial.hermite.hermgrid2d,,,,hermgrid2d,numpy.polynomial.hermite.hermgrid2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermgrid2d.html,,,,False
1184,1533,polynomial.hermite.hermgrid3d,,,,hermgrid3d,numpy.polynomial.hermite.hermgrid3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermgrid3d.html,,,,False
1185,1534,polynomial.hermite.hermint,,,,hermint,numpy.polynomial.hermite.hermint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermint.html,,,,False
1186,1535,polynomial.hermite.Hermite,,,,Hermite,numpy.polynomial.hermite.Hermite,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.Hermite.html,,,,False
1187,1536,polynomial.hermite.hermline,,,,hermline,numpy.polynomial.hermite.hermline,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermline.html,,,,False
1188,1537,polynomial.hermite.hermmul,,,,hermmul,numpy.polynomial.hermite.hermmul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermmul.html,,,,False
1189,1538,polynomial.hermite.hermmulx,,,,hermmulx,numpy.polynomial.hermite.hermmulx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermmulx.html,,,,False
1190,1539,polynomial.hermite.hermone,,,,hermone,numpy.polynomial.hermite.hermone,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermone.html,,,,False
1191,1540,polynomial.hermite.hermpow,,,,hermpow,numpy.polynomial.hermite.hermpow,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermpow.html,,,,False
1192,1541,polynomial.hermite.hermroots,,,,hermroots,numpy.polynomial.hermite.hermroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermroots.html,,,,False
1193,1542,polynomial.hermite.hermsub,,,,hermsub,numpy.polynomial.hermite.hermsub,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermsub.html,,,,False
1194,1543,polynomial.hermite.hermtrim,,,,hermtrim,numpy.polynomial.hermite.hermtrim,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermtrim.html,,,,False
1195,1544,polynomial.hermite.hermval,,,,hermval,numpy.polynomial.hermite.hermval,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermval.html,,,,False
1196,1545,polynomial.hermite.hermval2d,,,,hermval2d,numpy.polynomial.hermite.hermval2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermval2d.html,,,,False
1197,1546,polynomial.hermite.hermval3d,,,,hermval3d,numpy.polynomial.hermite.hermval3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermval3d.html,,,,False
1198,1547,polynomial.hermite.hermvander,,,,hermvander,numpy.polynomial.hermite.hermvander,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermvander.html,,,,False
1199,1548,polynomial.hermite.hermvander2d,,,,hermvander2d,numpy.polynomial.hermite.hermvander2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermvander2d.html,,,,False
1200,1549,polynomial.hermite.hermvander3d,,,,hermvander3d,numpy.polynomial.hermite.hermvander3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermvander3d.html,,,,False
1201,1550,polynomial.hermite.hermweight,,,,hermweight,numpy.polynomial.hermite.hermweight,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermweight.html,,,,False
1202,1551,polynomial.hermite.hermx,,,,hermx,numpy.polynomial.hermite.hermx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermx.html,,,,False
1203,1552,polynomial.hermite.hermzero,,,,hermzero,numpy.polynomial.hermite.hermzero,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.hermzero.html,,,,False
1204,1553,polynomial.hermite.poly2herm,,,,poly2herm,numpy.polynomial.hermite.poly2herm,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.hermite.poly2herm.html,,,,False
1205,1554,polynomial.laguerre.lag2poly,,,,lag2poly,numpy.polynomial.laguerre.lag2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lag2poly.html,,,,False
1206,1555,polynomial.laguerre.lagadd,,,,lagadd,numpy.polynomial.laguerre.lagadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagadd.html,,,,False
1207,1556,polynomial.laguerre.lagcompanion,,,,lagcompanion,numpy.polynomial.laguerre.lagcompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagcompanion.html,,,,False
1208,1557,polynomial.laguerre.lagder,,,,lagder,numpy.polynomial.laguerre.lagder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagder.html,,,,False
1209,1558,polynomial.laguerre.lagdiv,,,,lagdiv,numpy.polynomial.laguerre.lagdiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagdiv.html,,,,False
1210,1559,polynomial.laguerre.lagdomain,,,,lagdomain,numpy.polynomial.laguerre.lagdomain,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagdomain.html,,,,False
1211,1560,polynomial.laguerre.lagfit,,,,lagfit,numpy.polynomial.laguerre.lagfit,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagfit.html,,,,False
1212,1561,polynomial.laguerre.lagfromroots,,,,lagfromroots,numpy.polynomial.laguerre.lagfromroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagfromroots.html,,,,False
1213,1562,polynomial.laguerre.laggauss,,,,laggauss,numpy.polynomial.laguerre.laggauss,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.laggauss.html,,,,False
1214,1563,polynomial.laguerre.laggrid2d,,,,laggrid2d,numpy.polynomial.laguerre.laggrid2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.laggrid2d.html,,,,False
1215,1564,polynomial.laguerre.laggrid3d,,,,laggrid3d,numpy.polynomial.laguerre.laggrid3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.laggrid3d.html,,,,False
1216,1565,polynomial.laguerre.lagint,,,,lagint,numpy.polynomial.laguerre.lagint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagint.html,,,,False
1217,1566,polynomial.laguerre.lagline,,,,lagline,numpy.polynomial.laguerre.lagline,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagline.html,,,,False
1218,1567,polynomial.laguerre.lagmul,,,,lagmul,numpy.polynomial.laguerre.lagmul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagmul.html,,,,False
1219,1568,polynomial.laguerre.lagmulx,,,,lagmulx,numpy.polynomial.laguerre.lagmulx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagmulx.html,,,,False
1220,1569,polynomial.laguerre.lagone,,,,lagone,numpy.polynomial.laguerre.lagone,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagone.html,,,,False
1221,1570,polynomial.laguerre.lagpow,,,,lagpow,numpy.polynomial.laguerre.lagpow,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagpow.html,,,,False
1222,1571,polynomial.laguerre.lagroots,,,,lagroots,numpy.polynomial.laguerre.lagroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagroots.html,,,,False
1223,1572,polynomial.laguerre.lagsub,,,,lagsub,numpy.polynomial.laguerre.lagsub,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagsub.html,,,,False
1224,1573,polynomial.laguerre.lagtrim,,,,lagtrim,numpy.polynomial.laguerre.lagtrim,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagtrim.html,,,,False
1225,1574,polynomial.laguerre.Laguerre,,,,Laguerre,numpy.polynomial.laguerre.Laguerre,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.Laguerre.html,,,,False
1226,1575,polynomial.laguerre.lagval,,,,lagval,numpy.polynomial.laguerre.lagval,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagval.html,,,,False
1227,1576,polynomial.laguerre.lagval2d,,,,lagval2d,numpy.polynomial.laguerre.lagval2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagval2d.html,,,,False
1228,1577,polynomial.laguerre.lagval3d,,,,lagval3d,numpy.polynomial.laguerre.lagval3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagval3d.html,,,,False
1229,1578,polynomial.laguerre.lagvander,,,,lagvander,numpy.polynomial.laguerre.lagvander,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagvander.html,,,,False
1230,1579,polynomial.laguerre.lagvander2d,,,,lagvander2d,numpy.polynomial.laguerre.lagvander2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagvander2d.html,,,,False
1231,1580,polynomial.laguerre.lagvander3d,,,,lagvander3d,numpy.polynomial.laguerre.lagvander3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagvander3d.html,,,,False
1232,1581,polynomial.laguerre.lagweight,,,,lagweight,numpy.polynomial.laguerre.lagweight,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagweight.html,,,,False
1233,1582,polynomial.laguerre.lagx,,,,lagx,numpy.polynomial.laguerre.lagx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagx.html,,,,False
1234,1583,polynomial.laguerre.lagzero,,,,lagzero,numpy.polynomial.laguerre.lagzero,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.lagzero.html,,,,False
1235,1584,polynomial.laguerre.poly2lag,,,,poly2lag,numpy.polynomial.laguerre.poly2lag,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.laguerre.poly2lag.html,,,,False
1236,1585,polynomial.legendre.leg2poly,,,,leg2poly,numpy.polynomial.legendre.leg2poly,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.leg2poly.html,,,,False
1237,1586,polynomial.legendre.legadd,,,,legadd,numpy.polynomial.legendre.legadd,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legadd.html,,,,False
1238,1587,polynomial.legendre.legcompanion,,,,legcompanion,numpy.polynomial.legendre.legcompanion,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legcompanion.html,,,,False
1239,1588,polynomial.legendre.legder,,,,legder,numpy.polynomial.legendre.legder,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legder.html,,,,False
1240,1589,polynomial.legendre.legdiv,,,,legdiv,numpy.polynomial.legendre.legdiv,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legdiv.html,,,,False
1241,1590,polynomial.legendre.legdomain,,,,legdomain,numpy.polynomial.legendre.legdomain,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legdomain.html,,,,False
1242,1591,polynomial.legendre.Legendre,,,,Legendre,numpy.polynomial.legendre.Legendre,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.Legendre.html,,,,False
1243,1592,polynomial.legendre.legfit,,,,legfit,numpy.polynomial.legendre.legfit,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legfit.html,,,,False
1244,1593,polynomial.legendre.legfromroots,,,,legfromroots,numpy.polynomial.legendre.legfromroots,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legfromroots.html,,,,False
1245,1594,polynomial.legendre.leggauss,,,,leggauss,numpy.polynomial.legendre.leggauss,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.leggauss.html,,,,False
1246,1595,polynomial.legendre.leggrid2d,,,,leggrid2d,numpy.polynomial.legendre.leggrid2d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.leggrid2d.html,,,,False
1247,1596,polynomial.legendre.leggrid3d,,,,leggrid3d,numpy.polynomial.legendre.leggrid3d,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.leggrid3d.html,,,,False
1248,1597,polynomial.legendre.legint,,,,legint,numpy.polynomial.legendre.legint,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legint.html,,,,False
1249,1598,polynomial.legendre.legline,,,,legline,numpy.polynomial.legendre.legline,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legline.html,,,,False
1250,1599,polynomial.legendre.legmul,,,,legmul,numpy.polynomial.legendre.legmul,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legmul.html,,,,False
1251,1600,polynomial.legendre.legmulx,,,,legmulx,numpy.polynomial.legendre.legmulx,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legmulx.html,,,,False
1252,1601,polynomial.legendre.legone,,,,legone,numpy.polynomial.legendre.legone,https://numpy.org/doc/stable/reference/generated/numpy.polynomial.legendre.legone.html,,,,False
