,index,function_np,total_np_calls,num_scipy_funs_used_by,used_by_scipy,function_name,np,numpy_api_link,ak,function_ak,arkouda_api_link,partial_ak_coverage
111,460,argsort,57.0,40.0,True,argsort,numpy.argsort,https://numpy.org/doc/stable/reference/generated/numpy.argsort.html,arkouda.sorting.argsort,sorting.argsort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.sorting.argsort,True
112,461,argsort,57.0,40.0,True,argsort,numpy.argsort,https://numpy.org/doc/stable/reference/generated/numpy.argsort.html,arkouda.array_api._sorting_functions.argsort,array_api._sorting_functions.argsort,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._sorting_functions.argsort,True
113,462,meshgrid,50.0,38.0,True,meshgrid,numpy.meshgrid,https://numpy.org/doc/stable/reference/generated/numpy.meshgrid.html,arkouda.array_api._creation_functions.meshgrid,array_api._creation_functions.meshgrid,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.meshgrid,True
114,463,shape,94.0,37.0,True,shape,numpy.shape,https://numpy.org/doc/stable/reference/generated/numpy.shape.html,,,,False
115,464,delete,48.0,37.0,True,delete,numpy.delete,https://numpy.org/doc/stable/reference/generated/numpy.delete.html,,,,False
116,465,clip,56.0,36.0,True,clip,numpy.clip,https://numpy.org/doc/stable/reference/generated/numpy.clip.html,,,,False
117,466,nonzero,51.0,36.0,True,nonzero,numpy.nonzero,https://numpy.org/doc/stable/reference/generated/numpy.nonzero.html,arkouda.array_api._searching_functions.nonzero,array_api._searching_functions.nonzero,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.nonzero,True
118,467,random.randint,63.0,35.0,True,randint,numpy.random.randint,https://numpy.org/doc/stable/reference/generated/numpy.random.randint.html,arkouda.pdarraycreation.randint,pdarraycreation.randint,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.randint,True
119,468,repeat,62.0,35.0,True,repeat,numpy.repeat,https://numpy.org/doc/stable/reference/generated/numpy.repeat.html,,,,False
120,469,integer,44.0,35.0,True,integer,numpy.integer,https://numpy.org/doc/stable/reference/generated/numpy.integer.html,,,,False
121,470,round,45.0,34.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.numeric.round,numeric.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.round,True
122,471,round,45.0,34.0,True,round,numpy.round,https://numpy.org/doc/stable/reference/generated/numpy.round.html,arkouda.array_api._elementwise_functions.round,array_api._elementwise_functions.round,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.round,True
123,472,std,44.0,34.0,True,std,numpy.std,https://numpy.org/doc/stable/reference/generated/numpy.std.html,arkouda.pdarrayclass.std,pdarrayclass.std,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.std,True
124,473,std,44.0,34.0,True,std,numpy.std,https://numpy.org/doc/stable/reference/generated/numpy.std.html,arkouda.array_api._statistical_functions.std,array_api._statistical_functions.std,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.std,True
125,474,cumsum,43.0,34.0,True,cumsum,numpy.cumsum,https://numpy.org/doc/stable/reference/generated/numpy.cumsum.html,arkouda.numeric.cumsum,numeric.cumsum,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.cumsum,True
126,475,argmax,42.0,33.0,True,argmax,numpy.argmax,https://numpy.org/doc/stable/reference/generated/numpy.argmax.html,arkouda.pdarrayclass.argmax,pdarrayclass.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmax,True
127,476,argmax,42.0,33.0,True,argmax,numpy.argmax,https://numpy.org/doc/stable/reference/generated/numpy.argmax.html,arkouda.array_api._searching_functions.argmax,array_api._searching_functions.argmax,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmax,True
128,477,triu,57.0,31.0,True,triu,numpy.triu,https://numpy.org/doc/stable/reference/generated/numpy.triu.html,arkouda.array_api._creation_functions.triu,array_api._creation_functions.triu,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.triu,True
129,478,conj,56.0,31.0,True,conj,numpy.conj,https://numpy.org/doc/stable/reference/generated/numpy.conj.html,arkouda.array_api._elementwise_functions.conj,array_api._elementwise_functions.conj,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.conj,True
130,479,random,42.0,31.0,True,random,numpy.random,https://numpy.org/doc/stable/reference/generated/numpy.random.html,,,,False
131,480,tile,59.0,30.0,True,tile,numpy.tile,https://numpy.org/doc/stable/reference/generated/numpy.tile.html,,,,False
132,481,int16,45.0,29.0,True,int16,numpy.int16,https://numpy.org/doc/stable/reference/generated/numpy.int16.html,arkouda.dtypes.int16,dtypes.int16,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.dtypes.int16,True
133,482,random.normal,44.0,29.0,True,normal,numpy.random.normal,https://numpy.org/doc/stable/reference/generated/numpy.random.normal.html,,,,False
134,483,bool_,41.0,28.0,True,bool_,numpy.bool_,https://numpy.org/doc/stable/reference/generated/numpy.bool_.html,,,,False
135,484,ceil,31.0,28.0,True,ceil,numpy.ceil,https://numpy.org/doc/stable/reference/generated/numpy.ceil.html,arkouda.numeric.ceil,numeric.ceil,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.ceil,True
136,485,ceil,31.0,28.0,True,ceil,numpy.ceil,https://numpy.org/doc/stable/reference/generated/numpy.ceil.html,arkouda.array_api._elementwise_functions.ceil,array_api._elementwise_functions.ceil,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.ceil,True
137,486,vectorize,31.0,28.0,True,vectorize,numpy.vectorize,https://numpy.org/doc/stable/reference/generated/numpy.vectorize.html,,,,False
138,487,asfortranarray,29.0,28.0,True,asfortranarray,numpy.asfortranarray,https://numpy.org/doc/stable/reference/generated/numpy.asfortranarray.html,,,,False
139,488,testing.assert_allclose,49.0,27.0,True,assert_allclose,numpy.testing.assert_allclose,https://numpy.org/doc/stable/reference/generated/numpy.testing.assert_allclose.html,,,,False
140,489,size,43.0,27.0,True,,,,,,,
141,490,reshape,36.0,27.0,True,reshape,numpy.reshape,https://numpy.org/doc/stable/reference/generated/numpy.reshape.html,arkouda.array_api._manipulation_functions.reshape,array_api._manipulation_functions.reshape,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.reshape,True
142,491,floor,30.0,27.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.numeric.floor,numeric.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.floor,True
143,492,floor,30.0,27.0,True,floor,numpy.floor,https://numpy.org/doc/stable/reference/generated/numpy.floor.html,arkouda.array_api._elementwise_functions.floor,array_api._elementwise_functions.floor,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.floor,True
144,493,random.uniform,40.0,26.0,True,uniform,numpy.random.uniform,https://numpy.org/doc/stable/reference/generated/numpy.random.uniform.html,arkouda.pdarraycreation.uniform,pdarraycreation.uniform,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.uniform,True
145,494,float16,32.0,26.0,True,float16,numpy.float16,https://numpy.org/doc/stable/reference/generated/numpy.float16.html,,,,False
146,495,matrix,35.0,25.0,True,matrix,numpy.matrix,https://numpy.org/doc/stable/reference/generated/numpy.matrix.html,,,,False
147,496,outer,29.0,25.0,True,outer,numpy.outer,https://numpy.org/doc/stable/reference/generated/numpy.outer.html,,,,False
148,497,tan,42.0,24.0,True,tan,numpy.tan,https://numpy.org/doc/stable/reference/generated/numpy.tan.html,arkouda.numeric.tan,numeric.tan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.tan,True
149,498,tan,42.0,24.0,True,tan,numpy.tan,https://numpy.org/doc/stable/reference/generated/numpy.tan.html,arkouda.array_api._elementwise_functions.tan,array_api._elementwise_functions.tan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.tan,True
150,499,ravel,31.0,24.0,True,ravel,numpy.ravel,https://numpy.org/doc/stable/reference/generated/numpy.ravel.html,,,,False
151,500,minimum,30.0,24.0,True,minimum,numpy.minimum,https://numpy.org/doc/stable/reference/generated/numpy.minimum.html,,,,False
152,501,c_,28.0,24.0,True,c_,numpy.c_,https://numpy.org/doc/stable/reference/generated/numpy.c_.html,,,,False
153,502,asanyarray,27.0,24.0,True,asanyarray,numpy.asanyarray,https://numpy.org/doc/stable/reference/generated/numpy.asanyarray.html,,,,False
154,503,nextafter,42.0,23.0,True,nextafter,numpy.nextafter,https://numpy.org/doc/stable/reference/generated/numpy.nextafter.html,,,,False
155,504,ascontiguousarray,41.0,23.0,True,ascontiguousarray,numpy.ascontiguousarray,https://numpy.org/doc/stable/reference/generated/numpy.ascontiguousarray.html,,,,False
156,505,argmin,29.0,23.0,True,argmin,numpy.argmin,https://numpy.org/doc/stable/reference/generated/numpy.argmin.html,arkouda.pdarrayclass.argmin,pdarrayclass.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.argmin,True
157,506,argmin,29.0,23.0,True,argmin,numpy.argmin,https://numpy.org/doc/stable/reference/generated/numpy.argmin.html,arkouda.array_api._searching_functions.argmin,array_api._searching_functions.argmin,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._searching_functions.argmin,True
158,507,full_like,29.0,22.0,True,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.pdarraycreation.full_like,pdarraycreation.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.full_like,True
159,508,full_like,29.0,22.0,True,full_like,numpy.full_like,https://numpy.org/doc/stable/reference/generated/numpy.full_like.html,arkouda.array_api._creation_functions.full_like,array_api._creation_functions.full_like,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.full_like,True
160,509,iinfo,29.0,22.0,True,iinfo,numpy.iinfo,https://numpy.org/doc/stable/reference/generated/numpy.iinfo.html,,,,False
161,510,imag,62.0,21.0,True,imag,numpy.imag,https://numpy.org/doc/stable/reference/generated/numpy.imag.html,arkouda.array_api._elementwise_functions.imag,array_api._elementwise_functions.imag,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.imag,True
162,511,angle,53.0,21.0,True,angle,numpy.angle,https://numpy.org/doc/stable/reference/generated/numpy.angle.html,,,,False
163,512,column_stack,32.0,21.0,True,column_stack,numpy.column_stack,https://numpy.org/doc/stable/reference/generated/numpy.column_stack.html,,,,False
164,513,ma.array,32.0,21.0,True,array,numpy.ma.array,https://numpy.org/doc/stable/reference/generated/numpy.ma.array.html,arkouda.pdarraycreation.array,pdarraycreation.array,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarraycreation.array,True
165,514,linalg.matrix_rank,28.0,21.0,True,matrix_rank,numpy.linalg.matrix_rank,https://numpy.org/doc/stable/reference/generated/numpy.linalg.matrix_rank.html,,,,False
166,515,spacing,28.0,21.0,True,spacing,numpy.spacing,https://numpy.org/doc/stable/reference/generated/numpy.spacing.html,,,,False
167,516,logical_and,48.0,20.0,True,logical_and,numpy.logical_and,https://numpy.org/doc/stable/reference/generated/numpy.logical_and.html,arkouda.array_api._elementwise_functions.logical_and,array_api._elementwise_functions.logical_and,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.logical_and,True
168,517,searchsorted,31.0,20.0,True,searchsorted,numpy.searchsorted,https://numpy.org/doc/stable/reference/generated/numpy.searchsorted.html,,,,False
169,518,floating,29.0,20.0,True,floating,numpy.floating,https://numpy.org/doc/stable/reference/generated/numpy.floating.html,,,,False
170,519,square,29.0,20.0,True,square,numpy.square,https://numpy.org/doc/stable/reference/generated/numpy.square.html,arkouda.numeric.square,numeric.square,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.square,True
171,520,square,29.0,20.0,True,square,numpy.square,https://numpy.org/doc/stable/reference/generated/numpy.square.html,arkouda.array_api._elementwise_functions.square,array_api._elementwise_functions.square,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.square,True
172,521,squeeze,23.0,20.0,True,squeeze,numpy.squeeze,https://numpy.org/doc/stable/reference/generated/numpy.squeeze.html,arkouda.array_api._manipulation_functions.squeeze,array_api._manipulation_functions.squeeze,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.squeeze,True
173,522,poly1d,22.0,20.0,True,poly1d,numpy.poly1d,https://numpy.org/doc/stable/reference/generated/numpy.poly1d.html,,,,False
174,523,count_nonzero,21.0,20.0,True,count_nonzero,numpy.count_nonzero,https://numpy.org/doc/stable/reference/generated/numpy.count_nonzero.html,,,,False
175,524,log1p,32.0,19.0,True,log1p,numpy.log1p,https://numpy.org/doc/stable/reference/generated/numpy.log1p.html,arkouda.numeric.log1p,numeric.log1p,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.log1p,True
176,525,log1p,32.0,19.0,True,log1p,numpy.log1p,https://numpy.org/doc/stable/reference/generated/numpy.log1p.html,arkouda.array_api._elementwise_functions.log1p,array_api._elementwise_functions.log1p,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._elementwise_functions.log1p,True
177,526,append,21.0,19.0,True,append,numpy.append,https://numpy.org/doc/stable/reference/generated/numpy.append.html,,,,False
178,527,median,35.0,18.0,True,median,numpy.median,https://numpy.org/doc/stable/reference/generated/numpy.median.html,,,,False
179,528,tril,31.0,18.0,True,tril,numpy.tril,https://numpy.org/doc/stable/reference/generated/numpy.tril.html,arkouda.array_api._creation_functions.tril,array_api._creation_functions.tril,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._creation_functions.tril,True
180,529,einsum,28.0,18.0,True,einsum,numpy.einsum,https://numpy.org/doc/stable/reference/generated/numpy.einsum.html,,,,False
181,530,amax,21.0,18.0,True,amax,numpy.amax,https://numpy.org/doc/stable/reference/generated/numpy.amax.html,,,,False
182,531,dstack,21.0,18.0,True,dstack,numpy.dstack,https://numpy.org/doc/stable/reference/generated/numpy.dstack.html,,,,False
183,532,number,31.0,17.0,True,number,numpy.number,https://numpy.org/doc/stable/reference/generated/numpy.number.html,,,,False
184,533,isclose,23.0,17.0,True,isclose,numpy.isclose,https://numpy.org/doc/stable/reference/generated/numpy.isclose.html,,,,False
185,534,expand_dims,22.0,17.0,True,expand_dims,numpy.expand_dims,https://numpy.org/doc/stable/reference/generated/numpy.expand_dims.html,arkouda.array_api._manipulation_functions.expand_dims,array_api._manipulation_functions.expand_dims,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.expand_dims,True
186,535,linalg.solve,19.0,17.0,True,solve,numpy.linalg.solve,https://numpy.org/doc/stable/reference/generated/numpy.linalg.solve.html,,,,False
187,536,arctan,26.0,16.0,True,arctan,numpy.arctan,https://numpy.org/doc/stable/reference/generated/numpy.arctan.html,arkouda.numeric.arctan,numeric.arctan,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.numeric.arctan,True
188,537,var,19.0,16.0,True,var,numpy.var,https://numpy.org/doc/stable/reference/generated/numpy.var.html,arkouda.pdarrayclass.var,pdarrayclass.var,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.pdarrayclass.var,True
189,538,var,19.0,16.0,True,var,numpy.var,https://numpy.org/doc/stable/reference/generated/numpy.var.html,arkouda.array_api._statistical_functions.var,array_api._statistical_functions.var,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._statistical_functions.var,True
190,539,isrealobj,17.0,16.0,True,isrealobj,numpy.isrealobj,https://numpy.org/doc/stable/reference/generated/numpy.isrealobj.html,,,,False
191,540,mgrid,16.0,16.0,True,mgrid,numpy.mgrid,https://numpy.org/doc/stable/reference/generated/numpy.mgrid.html,,,,False
192,541,object_,33.0,15.0,True,,,,,,,
193,542,ma.masked_array,29.0,15.0,True,masked_array,numpy.ma.masked_array,https://numpy.org/doc/stable/reference/generated/numpy.ma.masked_array.html,,,,False
194,543,stack,21.0,15.0,True,stack,numpy.stack,https://numpy.org/doc/stable/reference/generated/numpy.stack.html,arkouda.array_api._manipulation_functions.stack,array_api._manipulation_functions.stack,file:///home/amandapotts/git/arkouda/docs/autoapi/arkouda/alignment/index.html#arkouda.array_api._manipulation_functions.stack,True
